排名,名称,跑分,核心数,线程数,频率,上市时间,详情页
338,Intel Core i5 1235U,136,10,12,1.3GHz,2022.02,https://www.topcpu.net/cpu/intel-core-i5-1235u
339,AMD Ryzen 5 4600G,135,6,12,3.7GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-5-4600g
340,Intel Core i7 9700,135,8,8,3.0GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i7-9700
341,Intel Core Ultra 7 258V,135,8,8,2.2GHz,2024.09,https://www.topcpu.net/cpu/intel-core-ultra-7-258v
342,Intel Core i9 10980HK,134,8,16,2.4GHz,2020.04,https://www.topcpu.net/cpu/intel-core-i9-10980hk
343,AMD Ryzen 5 Pro 4650GE,134,6,12,3.3GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-5-pro-4650ge
344,AMD Ryzen 7 5800U,133,8,16,1.9GHz,2021.01,https://www.topcpu.net/cpu/amd-ryzen-7-5800u
345,AMD Ryzen 7 6800U​,133,8,16,2.7GHz,2022.01,https://www.topcpu.net/cpu/amd-ryzen-7-6800u
346,Intel Xeon E5-2697 v2,133,12,24,2.7GHz,2013.09,https://www.topcpu.net/cpu/intel-xeon-e5-2697-v2
347,Intel Core Ultra 5 125U,133,12,14,1.3GHz,2023.12,https://www.topcpu.net/cpu/intel-core-ultra-5-125u
348,Intel Core i5 11400H,131,6,12,2.2-2.7GHz,2021.05,https://www.topcpu.net/cpu/intel-core-i5-11400h
349,Apple M1,130,8,8,2.1GHz,2020.11,https://www.topcpu.net/cpu/apple-m1
350,Intel Core i5 1340P,129,12,16,1.9GHz,2023.01,https://www.topcpu.net/cpu/intel-core-i5-1340p
351,Intel Core i9 9900,129,8,16,3.1GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i9-9900
352,AMD Ryzen 5 6600H,129,6,12,3.3GHz,2022.01,https://www.topcpu.net/cpu/amd-ryzen-5-6600h
353,AMD Ryzen 5 2600,129,6,12,3.4GHz,2018.09,https://www.topcpu.net/cpu/amd-ryzen-5-2600
354,Intel Core i5 1335U,129,10,12,1.3GHz,2023.01,https://www.topcpu.net/cpu/intel-core-i5-1335u
355,Intel Core i7 1280P,128,14,20,1.8GHz,2022.02,https://www.topcpu.net/cpu/intel-core-i7-1280p
356,Intel Xeon W-2145,128,8,16,3.7GHz,2017.08,https://www.topcpu.net/cpu/intel-xeon-w-2145
357,Intel Xeon Silver 4116,128,12,24,2.1GHz,2017.07,https://www.topcpu.net/cpu/intel-xeon-silver-4116
358,Intel Core i5 10400,127,6,12,2.9GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i5-10400
359,Intel Core i7 9750H,126,6,12,2.6GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i7-9750h
360,Intel Core i5 11600,125,6,12,2.8GHz,2021.03,https://www.topcpu.net/cpu/intel-core-i5-11600
361,AMD Ryzen 7 7730U,125,8,16,2.0GHz,2023.01,https://www.topcpu.net/cpu/amd-ryzen-7-7730u
362,Intel Core i3 12100F,125,4,8,3.3GHz,2022.01,https://www.topcpu.net/cpu/intel-core-i3-12100f
363,Intel Core i7 1255U,125,10,12,1.7GHz,2022.02,https://www.topcpu.net/cpu/intel-core-i7-1255u
364,Intel Xeon W-11855M,125,6,12,3.2GHz,2021.05,https://www.topcpu.net/cpu/intel-xeon-w-11855m
365,AMD Ryzen 5 8540U,124,6,12,3.2GHz,2023.12,https://www.topcpu.net/cpu/amd-ryzen-5-8540u
366,AMD Ryzen 7 PRO 4750U,124,8,16,1.7GHz,2020.05,https://www.topcpu.net/cpu/amd-ryzen-7-pro-4750u
367,AMD Ryzen 5 7545U,124,6,12,3.2GHz,2023.11,https://www.topcpu.net/cpu/amd-ryzen-5-7545u
368,Intel Core i7 1270P,123,12,16,2.2GHz,2022.02,https://www.topcpu.net/cpu/intel-core-i7-1270p
369,Intel Core Ultra 7 165U,123,12,14,1.7GHz,2023.12,https://www.topcpu.net/cpu/intel-core-ultra-7-165u
370,Intel Core i5 9600K,122,6,6,3.7GHz,2018.10,https://www.topcpu.net/cpu/intel-core-i5-9600k
371,Intel Core i5 1240P,122,12,16,1.7GHz,2022.02,https://www.topcpu.net/cpu/intel-core-i5-1240p
372,AMD Ryzen 5 Pro 5650U,122,6,12,2.3GHz,2021.03,https://www.topcpu.net/cpu/amd-ryzen-5-pro-5650u
373,Intel Core i7 1355U,120,10,12,1.7GHz,2023.01,https://www.topcpu.net/cpu/intel-core-i7-1355u
374,Intel Core i7 6850K,119,6,12,3.6GHz,2016.05,https://www.topcpu.net/cpu/intel-core-i7-6850k
375,AMD Ryzen 7 Pro 5850U,118,8,16,1.9GHz,2021.03,https://www.topcpu.net/cpu/amd-ryzen-7-pro-5850u
376,AMD Ryzen 5 Pro 6650U,118,6,12,2.9GHz,2023.04,https://www.topcpu.net/cpu/amd-ryzen-5-pro-6650u
377,AMD Ryzen 5 Pro 7540U,118,6,12,3.2GHz,2023.06,https://www.topcpu.net/cpu/amd-ryzen-5-pro-7540u
378,Intel Xeon W-2133,117,6,12,3.6GHz,2017.08,https://www.topcpu.net/cpu/intel-xeon-w-2133
379,AMD Ryzen 5 6600HS,116,6,12,3.3GHz,2022.01,https://www.topcpu.net/cpu/amd-ryzen-5-6600hs
380,Intel Xeon E-2286M,116,8,16,2.4GHz,2019.05,https://www.topcpu.net/cpu/xeon-e-2286m
381,AMD Ryzen 5 4600H,115,6,12,3.0GHz,2020.01,https://www.topcpu.net/cpu/amd-ryzen-5-4600h
382,AMD Ryzen 5 1600,115,6,12,3.2GHz,2017.04,https://www.topcpu.net/cpu/amd-ryzen-5-1600
383,Intel Xeon E5-2640 v3,112,8,16,2.6GHz,2014.09,https://www.topcpu.net/cpu/intel-xeon-e5-2640-v3
384,Intel Xeon E5-1680 v2,112,8,16,3GHz,2013.09,https://www.topcpu.net/cpu/intel-xeon-e5-1680-v2
385,AMD Ryzen 7 4700U,111,8,8,2.0GHz,2020.01,https://www.topcpu.net/cpu/amd-ryzen-7-4700u
386,AMD Ryzen 7 PRO 8840HS,111,8,16,3.3GHz,2024.04,https://www.topcpu.net/cpu/amd-ryzen-7-pro-8840hs
387,AMD Ryzen 5 4600HS,111,6,12,3.0GHz,2020.01,https://www.topcpu.net/cpu/amd-ryzen-5-4600hs
388,Intel Xeon W-2135,110,6,12,3.7GHz,2017.08,https://www.topcpu.net/cpu/intel-xeon-w-2135
389,Intel Core i5 8600K,110,6,6,3.6GHz,2017.10,https://www.topcpu.net/cpu/intel-core-i5-8600k
390,Intel Core i7 10750H,110,6,12,2.6GHz,2020.04,https://www.topcpu.net/cpu/intel-core-i7-10750h
391,Intel Xeon E5-1650 v3,109,6,12,3.5GHz,2014.09,https://www.topcpu.net/cpu/intel-xeon-e5-1650-v3
392,Intel Core i7 11600H,109,6,12,2.5-2.9GHz,2021.06,https://www.topcpu.net/cpu/intel-core-i7-11600h
393,Intel Core i7 6700K,107,4,8,4.0GHz,2015.08,https://www.topcpu.net/cpu/intel-core-i7-6700k
394,Intel Core i5 10400T,107,6,12,2.0GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i5-10400t
395,Intel Xeon D-1541,106,8,16,2.1GHz,2015.11,https://www.topcpu.net/cpu/intel-xeon-d-1541
396,Intel Core i5 1245U,106,10,12,1.6GHz,2022.02,https://www.topcpu.net/cpu/intel-core-i5-1245u
397,Intel Core i7 1370P,105,14,20,1.9GHz,2023.01,https://www.topcpu.net/cpu/intel-core-i7-1370p
398,Intel Core i3 13100,105,4,8,3.4GHz,2023.01,https://www.topcpu.net/cpu/intel-core-i3-13100
399,Intel Core i3 13100F,105,4,8,3.4GHz,2023.01,https://www.topcpu.net/cpu/intel-core-i3-13100f
400,AMD Ryzen 5 5600U,104,6,12,2.3GHz,2021.01,https://www.topcpu.net/cpu/amd-ryzen-5-5600u
401,Intel Xeon E5-2690 v2,104,10,20,3GHz,2013.09,https://www.topcpu.net/cpu/intel-xeon-e5-2690-v2
402,Intel Core i5 9500,104,6,6,3.0GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i5-9500
403,Intel Core i3 12100,103,4,8,3.3GHz,2022.01,https://www.topcpu.net/cpu/intel-core-i3-12100
404,Intel Core i3 14100F,103,4,8,3.5GHz,2024.01,https://www.topcpu.net/cpu/intel-core-i3-14100f
405,Intel Core i7 7700K,102,4,8,4.2GHz,2017.01,https://www.topcpu.net/cpu/intel-core-i7-7700k
406,Intel Core i7 9850H,102,6,12,2.6GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i7-9850h
407,Intel Core i3 14100,102,4,8,3.5GHz,2024.01,https://www.topcpu.net/cpu/intel-core-i3-14100
408,AMD Ryzen 5 4600U,102,6,12,2.1GHz,2020.01,https://www.topcpu.net/cpu/amd-ryzen-5-4600u
409,Intel Core i7 9700KF,100,8,8,3.6GHz,2019.01,https://www.topcpu.net/cpu/intel-core-i7-9700kf
410,Intel Core i9 8950HK,100,6,12,2.9GHz,2018.04,https://www.topcpu.net/cpu/intel-core-i9-8950hk
411,Intel Core 5 120U,99,10,12,1.4GHz,2024.01,https://www.topcpu.net/cpu/intel-core-5-120u
412,Intel Core i7 10850H,98,6,12,2.7GHz,2020.04,https://www.topcpu.net/cpu/intel-core-i7-10850h
413,Intel Core i5 8500,98,6,6,3.0GHz,2018.04,https://www.topcpu.net/cpu/intel-core-i5-8500
414,Intel Core 7 150U,98,10,12,1.8GHz,2024.01,https://www.topcpu.net/cpu/intel-core-7-150u
415,Intel Core i7 10700T,98,8,16,2.0GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i7-10700t
416,Intel Xeon E5-2630L v3,96,8,16,1.8GHz,2014.09,https://www.topcpu.net/cpu/intel-xeon-e5-2630l-v3
417,AMD Ryzen 5 5500U,95,6,12,2.1GHz,2021.01,https://www.topcpu.net/cpu/amd-ryzen-5-5500u
418,Intel Core i9 9900T,95,8,16,2.1GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i9-9900t
419,Intel Core i7 8750H,94,6,12,2.2GHz,2018.04,https://www.topcpu.net/cpu/intel-core-i7-8750h
420,Intel Core i7 1165G7,94,4,8,1.2-2.8GHz,2020.09,https://www.topcpu.net/cpu/intel-core-i7-1165g7
421,Intel Core i7 6800K,93,6,12,3.4GHz,2016.05,https://www.topcpu.net/cpu/intel-core-i7-6800k
422,Intel Core i7 1365U,92,10,12,1.8GHz,2023.01,https://www.topcpu.net/cpu/intel-core-i7-1365u
423,Intel Core i5 10500H,92,6,12,2.5GHz,2020.04,https://www.topcpu.net/cpu/intel-core-i5-10500h
424,Intel Xeon E5-2670 v2,92,10,20,2.5GHz,2013.09,https://www.topcpu.net/cpu/intel-xeon-e5-2670-v2
425,Intel Xeon E5-2470 v2,92,10,20,2.4GHz,2013.09,https://www.topcpu.net/cpu/intel-xeon-e5-2470-v2
426,Intel Core i5 1250P,92,12,16,1.7GHz,2022.02,https://www.topcpu.net/cpu/intel-core-i5-1250p
427,Intel Core i7 7700,90,4,8,3.6GHz,2017.01,https://www.topcpu.net/cpu/intel-core-i7-7700
428,Intel Core i3 10105F,90,4,8,3.7GHz,2021.02,https://www.topcpu.net/cpu/intel-core-i3-10105f
429,AMD Ryzen 7 4800U,90,8,16,1.8GHz,2020.01,https://www.topcpu.net/cpu/amd-ryzen-7-4800u
430,Intel Core i7 8850H,89,6,12,2.6GHz,2018.04,https://www.topcpu.net/cpu/intel-core-i7-8850h
431,Intel Xeon E5-2650 v2,89,8,16,2.6GHz,2013.09,https://www.topcpu.net/cpu/intel-xeon-e5-2650-v2
432,Intel Xeon E-2276M,89,6,12,2.8GHz,2019.05,https://www.topcpu.net/cpu/xeon-e-2276m
433,Intel Core i5 9600KF,88,6,6,3.7GHz,2019.01,https://www.topcpu.net/cpu/intel-core-i5-9600kf
434,Intel Core i3 10100F,88,4,8,3.6GHz,2020.10,https://www.topcpu.net/cpu/intel-core-i3-10100f
435,Intel Core i7 6700,88,4,8,3.4GHz,2015.09,https://www.topcpu.net/cpu/intel-core-i7-6700
436,Intel Core i5 1135G7,88,4,8,0.9-2.4GHz,2020.09,https://www.topcpu.net/cpu/intel-core-i5-1135g7
437,Intel Core i5 8300H,87,4,8,2.3GHz,2018.04,https://www.topcpu.net/cpu/intel-core-i5-8300h
438,AMD Ryzen 5 7430U,87,6,12,2.3GHz,2023.01,https://www.topcpu.net/cpu/amd-ryzen-5-7430u
439,Intel Core i3 13100T,86,4,8,2.5GHz,2023.01,https://www.topcpu.net/cpu/intel-core-i3-13100t
440,Intel Core i5 1345U,85,10,12,1.6GHz,2023.01,https://www.topcpu.net/cpu/intel-core-i5-1345u
441,AMD EPYC 7401P,85,24,48,2GHz,2017.06,https://www.topcpu.net/cpu/amd-epyc-7401p
442,Intel Core i5 9400F,84,6,6,2.9GHz,2019.01,https://www.topcpu.net/cpu/intel-core-i5-9400f
443,Intel Core i5 9400,84,6,6,2.9GHz,2019.01,https://www.topcpu.net/cpu/intel-core-i5-9400
444,AMD Ryzen 5 3400G,84,4,8,3.7GHz,2019.07,https://www.topcpu.net/cpu/amd-ryzen-5-3400g
445,Intel Core i7 1185G7,84,4,8,1.2-3.0GHz,2020.09,https://www.topcpu.net/cpu/intel-core-i7-1185g7
446,AMD Ryzen 3 5300U,84,4,8,2.6GHz,2021.01,https://www.topcpu.net/cpu/amd-ryzen-3-5300u
447,Intel Xeon E5-2643 v3,84,6,12,3.4GHz,2014.09,https://www.topcpu.net/cpu/intel-xeon-e5-2643-v3
448,Intel Core i7 9700F,83,8,8,3.0GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i7-9700f
449,Intel Core i5 8400,83,6,6,2.8GHz,2017.10,https://www.topcpu.net/cpu/intel-core-i5-8400
450,Intel Core i5 9600T,83,6,6,2.3GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i5-9600t
451,Intel Core i5 1145G7,82,4,8,1.1-2.6GHz,2020.09,https://www.topcpu.net/cpu/intel-core-i5-1145g7
452,Intel Core i5 9500F,82,6,6,3.0GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i5-9500f
453,AMD Ryzen 3 5300G,81,4,8,4.0GHz,2021.04,https://www.topcpu.net/cpu/amd-ryzen-3-5300g
454,Intel Core i7 11370H,80,4,8,3.0-3.3GHz,2021.01,https://www.topcpu.net/cpu/intel-core-i7-11370h
455,AMD Ryzen 5 PRO 2400G,80,4,8,3.6GHz,2018.05,https://www.topcpu.net/cpu/amd-ryzen-5-pro-2400g
456,Intel Core i7 1065G7,79,4,8,1.3GHz,2019.08,https://www.topcpu.net/cpu/intel-core-i7-1065g7
457,AMD Ryzen 5 2400G,78,4,8,3.6GHz,2018.02,https://www.topcpu.net/cpu/amd-ryzen-5-2400g
458,Intel Xeon E5-2680 v2,78,10,20,2.8GHz,2013.09,https://www.topcpu.net/cpu/intel-xeon-e5-2680-v2
459,Intel Xeon E-2176M,78,6,12,2.7GHz,2018.04,https://www.topcpu.net/cpu/xeon-e-2176m
460,AMD Ryzen 5 7535U,77,6,12,2.9GHz,2023.01,https://www.topcpu.net/cpu/amd-ryzen-5-7535u
461,AMD Ryzen 3 3100,77,4,8,3.6GHz,2020.04,https://www.topcpu.net/cpu/amd-ryzen-3-3100
462,Intel Xeon E5-2667 v2,77,8,16,3.3GHz,2013.09,https://www.topcpu.net/cpu/intel-xeon-e5-2667-v2
463,Intel Core i3 1215U,77,6,8,1.2GHz,2022.02,https://www.topcpu.net/cpu/intel-core-i3-1215u
464,Intel Core i7 7700HQ,77,4,8,2.8GHz,2017.01,https://www.topcpu.net/cpu/intel-core-i7-7700hq
465,Intel Core i5 10300H,77,4,8,2.5GHz,2020.04,https://www.topcpu.net/cpu/intel-core-i5-10300h
466,AMD Ryzen 3 4100,77,4,8,3.8GHz,2022.04,https://www.topcpu.net/cpu/amd-ryzen-3-4100
467,Intel Core i3 10320,76,4,8,3.8GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i3-10320
468,Intel Core i5 8600,75,6,6,3.1GHz,2018.04,https://www.topcpu.net/cpu/intel-core-i5-8600
469,Intel Xeon W-2125,75,4,8,4GHz,2017.08,https://www.topcpu.net/cpu/intel-xeon-w-2125
470,Intel Core i5 10400H,75,4,8,2.6GHz,2020.04,https://www.topcpu.net/cpu/intel-core-i5-10400h
471,Intel Xeon E3-1280 v5,75,4,8,3.7GHz,2015.10,https://www.topcpu.net/cpu/intel-xeon-e3-1280-v5
472,Intel Core i5 11300H,75,4,8,2.6-3.1GHz,2021.01,https://www.topcpu.net/cpu/intel-core-i5-11300h
473,Intel Core i7 6820HQ,75,4,8,2.7GHz,2015.09,https://www.topcpu.net/cpu/intel-core-i7-6820hq
474,Intel Core i3 1220P,75,10,12,1.5GHz,2022.02,https://www.topcpu.net/cpu/intel-core-i3-1220p
475,Intel Xeon E3-1240 v3,74,4,8,3.4GHz,2013.06,https://www.topcpu.net/cpu/intel-xeon-e3-1240-v3
476,Intel Core i7 1068NG7,73,4,8,2.3GHz,2020.01,https://www.topcpu.net/cpu/intel-core-i7-1068ng7
477,Intel Xeon E5-1650 v2,73,6,12,3.5GHz,2013.09,https://www.topcpu.net/cpu/intel-xeon-e5-1650-v2
478,Intel Xeon E5-2660 v2,72,10,20,2.2GHz,2013.09,https://www.topcpu.net/cpu/intel-xeon-e5-2660-v2
479,Intel Core i5 1038NG7,72,4,8,2.0GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i5-1038ng7
480,Intel Core i5 10200H,72,4,8,2.4GHz,2020.09,https://www.topcpu.net/cpu/intel-core-i5-10200h
481,Intel Xeon E3-1240 v5,72,4,8,3.5GHz,2015.10,https://www.topcpu.net/cpu/intel-xeon-e3-1240-v5
482,Intel Core i3 1315U,72,6,8,1.2GHz,2023.01,https://www.topcpu.net/cpu/intel-core-i3-1315u
483,Intel Xeon E3-1230 v3,71,4,8,3.3GHz,2013.06,https://www.topcpu.net/cpu/intel-xeon-e3-1230-v3
484,Intel Core i7 6700HQ,71,4,8,2.6GHz,2015.09,https://www.topcpu.net/cpu/intel-core-i7-6700hq
485,Intel Xeon E3-1270 v5,71,4,8,3.6GHz,2015.10,https://www.topcpu.net/cpu/intel-xeon-e3-1270-v5
486,AMD Ryzen 3 4300GE,71,4,8,3.5GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-3-4300ge
487,Intel Xeon E3-1245 v3,71,4,8,3.4GHz,2013.06,https://www.topcpu.net/cpu/intel-xeon-e3-1245-v3
488,Intel Core i3 10100,70,4,8,3.6GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i3-10100
489,Intel Xeon E5-2630 v3,70,8,16,2.4GHz,2014.09,https://www.topcpu.net/cpu/intel-xeon-e5-2630-v3
490,AMD Ryzen 5 7235HS,70,4,8,3.2GHz,2023.01,https://www.topcpu.net/cpu/amd-ryzen-5-7235hs
491,Intel Xeon E5-1660 v2,70,6,12,3.7GHz,2013.09,https://www.topcpu.net/cpu/intel-xeon-e5-1660-v2
492,Intel Xeon E5-2620 v3,69,6,12,2.4GHz,2014.09,https://www.topcpu.net/cpu/intel-xeon-e5-2620-v3
493,Intel Xeon E3-1230 v5,69,4,8,3.4GHz,2015.10,https://www.topcpu.net/cpu/intel-xeon-e3-1230-v5
494,Intel Xeon E3-1231 v3,69,4,8,3.4GHz,2014.05,https://www.topcpu.net/cpu/intel-xeon-e3-1231-v3
495,Intel Core i7 8559U,69,4,8,2.7GHz,2018.04,https://www.topcpu.net/cpu/intel-core-i7-8559u
496,AMD Ryzen 5 4500U,68,6,6,2.3GHz,2020.01,https://www.topcpu.net/cpu/amd-ryzen-5-4500u
497,Intel Core i5 9300H,68,4,8,2.4GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i5-9300h
498,Intel Core i7 8569U,68,4,8,2.8GHz,2019.05,https://www.topcpu.net/cpu/intel-core-i7-8569u
499,Intel Core i7 11375H,68,4,8,3.0-3.3GHz,2021.01,https://www.topcpu.net/cpu/intel-core-i7-11375h
500,Intel Core i5 10500T,67,6,12,2.3GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i5-10500t
501,Intel Core i5 11320H,67,4,8,2.5-3.2GHz,2021.06,https://www.topcpu.net/cpu/intel-core-i5-11320h
502,Intel Xeon E3-1245 v5,67,4,8,3.5GHz,2015.10,https://www.topcpu.net/cpu/intel-xeon-e3-1245-v5
503,Intel Xeon E3-1275 v5,67,4,8,3.6GHz,2015.10,https://www.topcpu.net/cpu/intel-xeon-e3-1275-v5
504,Intel Xeon E3-1270 v3,66,4,8,3.5GHz,2013.06,https://www.topcpu.net/cpu/intel-xeon-e3-1270-v3
505,Intel Core i5 8259U,65,4,8,2.3GHz,2018.04,https://www.topcpu.net/cpu/intel-core-i5-8259u
506,AMD Ryzen 5 7520U,64,4,8,2.8GHz,2022.09,https://www.topcpu.net/cpu/amd-ryzen-5-7520u
507,Intel Core i7 8650U,64,4,8,1.9GHz,2017.08,https://www.topcpu.net/cpu/intel-core-i7-8650u
508,Intel Core i7 7700T,63,4,8,2.9GHz,2017.01,https://www.topcpu.net/cpu/intel-core-i7-7700t
509,Intel Core i5 7600K,63,4,4,3.8GHz,2017.01,https://www.topcpu.net/cpu/intel-core-i5-7600k
510,Intel Core i5 6600K,63,4,4,3.5GHz,2015.08,https://www.topcpu.net/cpu/intel-core-i5-6600k
511,Intel Xeon W-2123,62,4,8,3.6GHz,2017.08,https://www.topcpu.net/cpu/intel-xeon-w-2123
512,Intel Core i3 N305,62,8,8,0GHz,2023.01,https://www.topcpu.net/cpu/intel-core-i3-n305
513,Intel Core i3 8100,62,4,4,3.6GHz,2017.10,https://www.topcpu.net/cpu/intel-core-i3-8100
514,Intel Xeon E5-2450 v2,62,8,16,2.5GHz,2013.09,https://www.topcpu.net/cpu/intel-xeon-e5-2450-v2
515,AMD Ryzen 3 5400U,62,4,8,2.6GHz,2021.01,https://www.topcpu.net/cpu/amd-ryzen-3-5400u
516,Intel Xeon E5-2650L v2,61,10,20,1.7GHz,2013.09,https://www.topcpu.net/cpu/intel-xeon-e5-2650l-v2
517,Intel Core i5 8500T,61,6,6,2.1GHz,2018.04,https://www.topcpu.net/cpu/intel-core-i5-8500t
518,Intel Core i5 9400H,61,4,8,2.5GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i5-9400h
519,AMD Ryzen 5 3550H,61,4,8,2.1GHz,2019.01,https://www.topcpu.net/cpu/amd-ryzen-5-3550h
520,AMD Ryzen 3 4300U,61,4,4,2.7GHz,2020.01,https://www.topcpu.net/cpu/amd-ryzen-3-4300u
521,Intel Xeon E5-1630 v3,60,4,8,3.7GHz,2014.09,https://www.topcpu.net/cpu/intel-xeon-e5-1630-v3
522,AMD Ryzen 5 PRO 2400GE,60,4,8,3.2GHz,2018.05,https://www.topcpu.net/cpu/amd-ryzen-5-pro-2400ge
523,Intel Core i7 1265U,59,10,12,1.8GHz,2022.02,https://www.topcpu.net/cpu/intel-core-i7-1265u
524,Intel Core i5 8279U,59,4,8,2.4GHz,2019.05,https://www.topcpu.net/cpu/intel-core-i5-8279u
525,Intel Core i5 7400,59,4,4,3.0GHz,2017.01,https://www.topcpu.net/cpu/intel-core-i5-7400
526,Intel Core i5 1035G1,59,4,8,1.0GHz,2019.08,https://www.topcpu.net/cpu/intel-core-i5-1035g1
527,AMD Ryzen 5 3450U,59,4,8,2.1GHz,2020.01,https://www.topcpu.net/cpu/amd-ryzen-5-3450u
528,Intel Xeon E5-1620 v3,59,4,8,3.5GHz,2014.09,https://www.topcpu.net/cpu/intel-xeon-e5-1620-v3
529,AMD Ryzen 7 3750H,58,4,8,2.3GHz,2019.01,https://www.topcpu.net/cpu/amd-ryzen-7-3750h
530,Intel Core i7 1250U,58,10,12,1.1GHz,2022.02,https://www.topcpu.net/cpu/intel-core-i7-1250u
531,Intel Core i5 1155G7,58,4,8,1.0-2.5GHz,2021.06,https://www.topcpu.net/cpu/intel-core-i5-1155g7
532,Intel Core i5 10210U,58,4,8,1.6GHz,2019.08,https://www.topcpu.net/cpu/intel-core-i5-10210u
533,Intel Core i7 10810U,58,6,12,0.8-1.6GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i7-10810u
534,Intel Core i5 9500T,57,6,6,2.2GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i5-9500t
535,Intel Xeon E3-1535M v5,56,4,8,2.9GHz,2015.10,https://www.topcpu.net/cpu/intel-xeon-e3-1535m-v5
536,Intel Core i5 7500,56,4,4,3.4GHz,2017.01,https://www.topcpu.net/cpu/intel-core-i5-7500
537,Intel Core i7 8550U,56,4,8,1.8GHz,2017.08,https://www.topcpu.net/cpu/intel-core-i7-8550u
538,AMD Ryzen 3 2200G,56,4,4,3.5GHz,2018.02,https://www.topcpu.net/cpu/amd-ryzen-3-2200g
539,Intel Core i7-6700T,56,4,8,2.8GHz,2015.09,https://www.topcpu.net/cpu/intel-core-i7-6700t
540,AMD Ryzen 7 PRO 2700U,56,4,8,2.2GHz,2019.01,https://www.topcpu.net/cpu/amd-ryzen-7-pro-2700u
541,Intel Core i5 7600,55,4,4,3.5GHz,2017.01,https://www.topcpu.net/cpu/intel-core-i5-7600
542,Intel Core i7 10510U,55,4,8,1.8GHz,2019.08,https://www.topcpu.net/cpu/intel-core-i7-10510u
543,AMD Ryzen 5 1400,54,4,8,3.2GHz,2017.04,https://www.topcpu.net/cpu/amd-ryzen-5-1400
544,Intel Core i7 8665U,54,4,8,1.9GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i7-8665u
545,Intel Core i3 8100T,54,4,4,3.1GHz,2018.04,https://www.topcpu.net/cpu/intel-core-i3-8100t
546,Intel Xeon E-2224G,54,4,4,3.5GHz,2019.05,https://www.topcpu.net/cpu/xeon-e-2224g
547,Intel Xeon E3-1220 v3,53,4,4,3.1GHz,2013.06,https://www.topcpu.net/cpu/intel-xeon-e3-1220-v3
548,Intel Core i7 10610U,53,4,8,0.8-2.3GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i7-10610u
549,Intel Core i5 6500,53,4,4,3.2GHz,2015.09,https://www.topcpu.net/cpu/intel-core-i5-6500
550,Intel Core i5 8250U,53,4,8,1.6GHz,2017.08,https://www.topcpu.net/cpu/intel-core-i5-8250u
551,Intel Core i3 9100,52,4,4,3.6GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i3-9100
552,AMD Opteron 6380,52,16,16,2.5GHz,2012.11,https://www.topcpu.net/cpu/opteron-6380
553,Intel Core i7 8565U,52,4,8,1.8GHz,2018.08,https://www.topcpu.net/cpu/intel-core-i7-8565u
554,Intel Core i5 8365U,52,4,8,1.6GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i5-8365u
555,Intel Core i7 8557U,52,4,8,1.7GHz,2019.07,https://www.topcpu.net/cpu/intel-core-i7-8557u
556,Intel Xeon E5-1607 v3,52,4,4,3.1GHz,2014.09,https://www.topcpu.net/cpu/intel-xeon-e5-1607-v3
557,Intel Xeon Gold 6154,51,18,36,3GHz,2017.07,https://www.topcpu.net/cpu/intel-xeon-gold-6154
558,Intel Xeon E3-1270 v2,51,4,8,3.5GHz,2012.05,https://www.topcpu.net/cpu/intel-xeon-e3-1270-v2
559,Intel Core i5 9400T,50,6,6,1.8GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i5-9400t
560,Intel Core i3 9100F,50,4,4,3.6GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i3-9100f
561,Intel Core i5 6400,49,4,4,2.7GHz,2015.09,https://www.topcpu.net/cpu/intel-core-i5-6400
562,AMD Ryzen 5 3500U,49,4,8,2.1GHz,2019.01,https://www.topcpu.net/cpu/amd-ryzen-5-3500u
563,AMD Ryzen 7 3700U,49,4,8,2.3GHz,2019.01,https://www.topcpu.net/cpu/amd-ryzen-7-3700u
