排名,名称,跑分,核心数,线程数,频率,上市时间,详情页
221,AMD Ryzen 9 5980HX,8431,8,16,3.3GHz,2021.01,https://www.topcpu.net/cpu/amd-ryzen-9-5980hx
222,AMD EPYC 7252,8416,8,16,3.1GHz,2019.08,https://www.topcpu.net/cpu/amd-epyc-7252
223,Intel Core i5 12450H,8410,8,12,2GHz,2022.01,https://www.topcpu.net/cpu/intel-core-i5-12450h
224,AMD EPYC Embedded 3451,8408,16,32,2.15GHz,2018.02,https://www.topcpu.net/cpu/amd-epyc-embedded-3451
225,Intel Core i9 9900K,8406,8,16,3.6GHz,2018.10,https://www.topcpu.net/cpu/intel-core-i9-9900k
226,Intel Core i7 1355U,8398,10,12,1.7GHz,2023.01,https://www.topcpu.net/cpu/intel-core-i7-1355u
227,AMD Ryzen 5 5600X3D,8392,6,12,3.3GHz,2024.01,https://www.topcpu.net/cpu/amd-ryzen-5-5600x3d
228,AMD Ryzen 7 3700X,8375,8,16,3.6GHz,2019.07,https://www.topcpu.net/cpu/amd-ryzen-7-3700x
229,Intel Xeon E5-2658 v3,8309,12,24,2.2GHz,2014.09,https://www.topcpu.net/cpu/intel-xeon-e5-2658-v3
230,AMD Ryzen 9 5900HX,8303,8,16,3.3GHz,2021.01,https://www.topcpu.net/cpu/amd-ryzen-9-5900hx
231,Intel Core i5 12600H,8295,12,16,2.7GHz,2022.01,https://www.topcpu.net/cpu/intel-core-i5-12600h
232,Intel Core i9 11900T,8272,8,16,1.5GHz,2021.03,https://www.topcpu.net/cpu/intel-core-i9-11900t
233,Intel Core i5 11600KF,8122,6,12,3.9GHz,2021.03,https://www.topcpu.net/cpu/intel-core-i5-11600kf
234,AMD Ryzen 5 6600H,8046,6,12,3.3GHz,2022.01,https://www.topcpu.net/cpu/amd-ryzen-5-6600h
235,Intel Core i7 10700F,8003,8,16,2.9GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i7-10700f
236,Intel Core i9 10900T,7978,10,20,1.9GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i9-10900t
237,AMD Ryzen 7 4700G,7957,8,16,3.6GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-7-4700g
238,Intel Core i9 9900,7910,8,16,3.1GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i9-9900
239,Intel Core i5 1240P,7859,12,16,1.7GHz,2022.02,https://www.topcpu.net/cpu/intel-core-i5-1240p
240,Intel Core i5 1345U,7844,10,12,1.6GHz,2023.01,https://www.topcpu.net/cpu/intel-core-i5-1345u
241,AMD Ryzen 9 5980HS,7822,8,16,3.0GHz,2021.01,https://www.topcpu.net/cpu/amd-ryzen-9-5980hs
242,Intel Xeon E5-4607,7807,6,12,2.2GHz,2012.05,https://www.topcpu.net/cpu/intel-xeon-e5-4607
243,Intel Core i7 10700,7779,8,16,2.9GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i7-10700
244,Intel Core i5 11600K,7766,6,12,3.9GHz,2021.03,https://www.topcpu.net/cpu/intel-core-i5-11600k
245,Intel Core i5 1250P,7766,12,16,1.7GHz,2022.02,https://www.topcpu.net/cpu/intel-core-i5-1250p
246,Apple M1,7742,8,8,2.1GHz,2020.11,https://www.topcpu.net/cpu/apple-m1
247,AMD Opteron 6284 SE,7728,16,16,2.7GHz,2012.05,https://www.topcpu.net/cpu/opteron-6284-se
248,Intel Core i7 1265U,7725,10,12,1.8GHz,2022.02,https://www.topcpu.net/cpu/intel-core-i7-1265u
249,Intel Core i5 11600,7722,6,12,2.8GHz,2021.03,https://www.topcpu.net/cpu/intel-core-i5-11600
250,Intel Xeon D-1587,7706,16,32,1.7GHz,2016.02,https://www.topcpu.net/cpu/intel-xeon-d-1587
251,AMD Ryzen 7 Pro 6850U,7698,8,16,2.7GHz,2022.04,https://www.topcpu.net/cpu/amd-ryzen-7-pro-6850u
252,Intel Core i9 11900H,7683,8,16,2.1-2.5GHz,2021.05,https://www.topcpu.net/cpu/intel-core-i9-11900h
253,AMD Ryzen 7 Pro 4750G,7650,8,16,3.6GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-7-pro-4750g
254,AMD Ryzen 5 5600,7642,6,12,3.5GHz,2022.04,https://www.topcpu.net/cpu/amd-ryzen-5-5600
255,AMD Ryzen 7 6800U​,7609,8,16,2.7GHz,2022.01,https://www.topcpu.net/cpu/amd-ryzen-7-6800u
256,Intel Xeon E-2278GEL,7598,8,16,2GHz,2019.06,https://www.topcpu.net/cpu/xeon-e-2278gel
257,AMD Ryzen 5 3600XT,7577,6,12,3.8GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-5-3600xt
258,AMD Ryzen 5 7535U,7549,6,12,2.9GHz,2023.01,https://www.topcpu.net/cpu/amd-ryzen-5-7535u
259,AMD Ryzen 9 4900H,7541,8,16,3.3GHz,2020.03,https://www.topcpu.net/cpu/amd-ryzen-9-4900h
260,AMD Ryzen 5 5600G,7532,6,12,3.9GHz,2021.04,https://www.topcpu.net/cpu/amd-ryzen-5-5600g
261,Intel Core i5 1335U,7495,10,12,1.3GHz,2023.01,https://www.topcpu.net/cpu/intel-core-i5-1335u
262,AMD Ryzen 5 6600U,7486,6,12,2.9GHz,2022.01,https://www.topcpu.net/cpu/amd-ryzen-5-6600u
263,Intel Core i7 9700KF,7462,8,8,3.6GHz,2019.01,https://www.topcpu.net/cpu/intel-core-i7-9700kf
264,AMD Ryzen 5 7535HS,7456,6,12,3.3GHz,2023.01,https://www.topcpu.net/cpu/amd-ryzen-5-7535hs
265,AMD Ryzen 9 5900HS,7431,8,16,3.0GHz,2021.01,https://www.topcpu.net/cpu/amd-ryzen-9-5900hs
266,Intel Core i7 9700K,7419,8,8,3.6GHz,2018.10,https://www.topcpu.net/cpu/intel-core-i7-9700k
267,AMD Ryzen 7 7730U,7410,8,16,2.0GHz,2023.01,https://www.topcpu.net/cpu/amd-ryzen-7-7730u
268,Intel Core i7 10875H,7401,8,16,2.3GHz,2020.04,https://www.topcpu.net/cpu/intel-core-i7-10875h
269,Intel Core i9 10980HK,7393,8,16,2.4GHz,2020.04,https://www.topcpu.net/cpu/intel-core-i9-10980hk
270,Intel Core i7 1255U,7372,10,12,1.7GHz,2022.02,https://www.topcpu.net/cpu/intel-core-i7-1255u
271,Intel Xeon E5-2652 v3,7355,10,20,2.3GHz,2014.09,https://www.topcpu.net/cpu/intel-xeon-e5-2652-v3
272,AMD Ryzen 5 3600X,7338,6,12,3.8GHz,2019.07,https://www.topcpu.net/cpu/amd-ryzen-5-3600x
273,AMD Ryzen 7 5800H,7335,8,16,3.2GHz,2021.01,https://www.topcpu.net/cpu/amd-ryzen-7-5800h
274,AMD Ryzen 5 6600HS,7333,6,12,3.3GHz,2022.01,https://www.topcpu.net/cpu/amd-ryzen-5-6600hs
275,Intel Core i7 6900K,7327,8,16,3.2GHz,2016.05,https://www.topcpu.net/cpu/intel-core-i7-6900k
276,AMD Ryzen 7 2700X,7310,8,16,3.7GHz,2018.04,https://www.topcpu.net/cpu/amd-ryzen-7-2700x
277,Intel Core i5 11500,7258,6,12,2.7GHz,2021.03,https://www.topcpu.net/cpu/intel-core-i5-11500
278,AMD Ryzen Threadripper 1900X,7235,8,16,3.8GHz,2017.08,https://www.topcpu.net/cpu/amd-ryzen-threadripper-1900x
279,Intel Core i5 11400F,7222,6,12,2.6GHz,2021.03,https://www.topcpu.net/cpu/intel-core-i5-11400f
280,Intel Core i5 10600K,7205,6,12,4.1GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i5-10600k
281,Intel Core i3 13100F,7189,4,8,3.4GHz,2023.01,https://www.topcpu.net/cpu/intel-core-i3-13100f
282,AMD Ryzen 5 5500,7179,6,12,3.6GHz,2022.03,https://www.topcpu.net/cpu/amd-ryzen-5-5500
283,Intel Core i7 1260U,7179,10,12,1.1GHz,2022.02,https://www.topcpu.net/cpu/intel-core-i7-1260u
284,AMD Ryzen 7 4800H,7127,8,16,2.9GHz,2020.01,https://www.topcpu.net/cpu/amd-ryzen-7-4800h
285,AMD Opteron 6348,7124,12,12,2.8GHz,2012.11,https://www.topcpu.net/cpu/opteron-6348
286,AMD Ryzen 9 4900HS,7120,8,16,3.0GHz,2020.03,https://www.topcpu.net/cpu/amd-ryzen-9-4900hs
287,Intel Core i3 13100,7104,4,8,3.4GHz,2023.01,https://www.topcpu.net/cpu/intel-core-i3-13100
288,Intel Core i7 8086K,7095,6,12,4.0GHz,2018.06,https://www.topcpu.net/cpu/intel-core-i7-8086k
289,Intel Core i5 11400,7090,6,12,2.6GHz,2021.03,https://www.topcpu.net/cpu/intel-core-i5-11400
290,AMD Ryzen 5 3600,7078,6,12,3.6GHz,2019.07,https://www.topcpu.net/cpu/amd-ryzen-5-3600
291,AMD Ryzen 7 5800HS,7054,8,16,2.8GHz,2021.01,https://www.topcpu.net/cpu/amd-ryzen-7-5800hs
292,Intel Core i7 10870H,7054,8,16,2.2GHz,2020.09,https://www.topcpu.net/cpu/intel-core-i7-10870h
293,Intel Core i7 5960X,7026,8,16,3.0GHz,2014.08,https://www.topcpu.net/cpu/intel-core-i7-5960x
294,AMD Ryzen 7 Pro 4750GE,6992,8,16,3.6GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-7-pro-4750ge
295,Intel Core i5 10600KF,6979,6,12,4.1GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i5-10600kf
296,Intel Core i9 10885H,6924,8,16,2.4GHz,2020.04,https://www.topcpu.net/cpu/intel-core-i9-10885h
297,AMD Ryzen 7 5825U,6915,8,16,2.0GHz,2022.01,https://www.topcpu.net/cpu/amd-ryzen-7-5825u
298,Intel Core i5 1245U,6900,10,12,1.6GHz,2022.02,https://www.topcpu.net/cpu/intel-core-i5-1245u
299,Intel Core i7 1250U,6884,10,12,1.1GHz,2022.02,https://www.topcpu.net/cpu/intel-core-i7-1250u
300,Intel Core i9 9980HK,6842,8,16,2.4GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i9-9980hk
301,Intel Core i5 1230U,6842,10,12,1.0GHz,2022.02,https://www.topcpu.net/cpu/intel-core-i5-1230u
302,Intel Core i5 11500H,6827,6,12,2.4-2.9GHz,2021.05,https://www.topcpu.net/cpu/intel-core-i5-11500h
303,Intel Core i7 9700F,6814,8,8,3.0GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i7-9700f
304,AMD Ryzen 7 4800HS,6792,8,16,2.9GHz,2020.03,https://www.topcpu.net/cpu/amd-ryzen-7-4800hs
305,Intel Core i9 9900T,6752,8,16,2.1GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i9-9900t
306,AMD Ryzen 7 2700,6735,8,16,3.2GHz,2018.04,https://www.topcpu.net/cpu/amd-ryzen-7-2700
307,Intel Core i7 9700,6715,8,8,3.0GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i7-9700
308,AMD Ryzen 7 1800X,6696,8,16,3.6GHz,2017.03,https://www.topcpu.net/cpu/amd-ryzen-7-1800x
309,Intel Core i7 8700K,6632,6,12,3.7GHz,2017.10,https://www.topcpu.net/cpu/intel-core-i7-8700k
310,AMD Ryzen 7 2700E,6616,8,16,2.8GHz,2018.09,https://www.topcpu.net/cpu/amd-ryzen-7-2700e
311,AMD Ryzen 5 Pro 6650U,6605,6,12,2.9GHz,2023.04,https://www.topcpu.net/cpu/amd-ryzen-5-pro-6650u
312,Intel Core i9 9880H,6604,8,16,2.3GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i9-9880h
313,AMD Opteron 6180 SE,6604,12,12,2.5GHz,2011.02,https://www.topcpu.net/cpu/opteron-6180-se
314,Intel Core i7 7800X,6578,6,12,3.5GHz,2017.05,https://www.topcpu.net/cpu/intel-core-i7-7800x
315,AMD Ryzen 5 7530U,6529,6,12,2.0GHz,2023.01,https://www.topcpu.net/cpu/amd-ryzen-5-7530u
316,Intel Core i3 1220P,6515,10,12,1.5GHz,2022.02,https://www.topcpu.net/cpu/intel-core-i3-1220p
317,AMD Ryzen 5 Pro 4650G,6504,6,12,3.7GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-5-pro-4650g
318,AMD Ryzen 5 5600H,6494,6,12,3.3GHz,2021.01,https://www.topcpu.net/cpu/amd-ryzen-5-5600h
319,AMD Ryzen 7 5800U,6470,8,16,1.9GHz,2021.01,https://www.topcpu.net/cpu/amd-ryzen-7-5800u
320,Intel Xeon E5-2629 v3,6450,8,16,2.4GHz,2014.09,https://www.topcpu.net/cpu/intel-xeon-e5-2629-v3
321,Intel Core i5 10600,6409,6,12,3.3GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i5-10600
322,Intel Xeon Gold 5318H,6401,18,36,2.5GHz,2021.04,https://www.topcpu.net/cpu/intel-xeon-gold-5318h
323,Intel Core i5 1240U,6388,10,12,1.1GHz,2022.02,https://www.topcpu.net/cpu/intel-core-i5-1240u
324,AMD Ryzen 7 4700GE,6384,8,16,3.6GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-7-4700ge
325,AMD Ryzen 7 4800U,6344,8,16,1.8GHz,2020.01,https://www.topcpu.net/cpu/amd-ryzen-7-4800u
326,Intel Xeon E5-2663 v3,6315,10,20,2.8GHz,2014.09,https://www.topcpu.net/cpu/intel-xeon-e5-2663-v3
327,Intel Core i3 12100F,6314,4,8,3.3GHz,2022.01,https://www.topcpu.net/cpu/intel-core-i3-12100f
328,AMD Ryzen 7 1700X,6302,8,16,3.4GHz,2017.03,https://www.topcpu.net/cpu/amd-ryzen-7-1700x
329,AMD Ryzen 7 Pro 5850U,6289,8,16,1.9GHz,2021.03,https://www.topcpu.net/cpu/amd-ryzen-7-pro-5850u
330,Intel Xeon D-1567,6286,12,24,2.1GHz,2016.02,https://www.topcpu.net/cpu/intel-xeon-d-1567
331,Intel Core i5 11400H,6285,6,12,2.2-2.7GHz,2021.05,https://www.topcpu.net/cpu/intel-core-i5-11400h
332,Intel Core i3 12100,6276,4,8,3.3GHz,2022.01,https://www.topcpu.net/cpu/intel-core-i3-12100
333,AMD Ryzen 5 5600HS,6272,6,12,3.0GHz,2021.01,https://www.topcpu.net/cpu/amd-ryzen-5-5600hs
334,Intel Core i5 1235U,6255,10,12,1.3GHz,2022.02,https://www.topcpu.net/cpu/intel-core-i5-1235u
335,AMD Ryzen 7 1700,6212,8,16,3GHz,2017.03,https://www.topcpu.net/cpu/amd-ryzen-7-1700
336,Intel Core i7 8700,6209,6,12,3.2GHz,2017.10,https://www.topcpu.net/cpu/intel-core-i7-8700
337,AMD Ryzen 5 Pro 4650GE,6183,6,12,3.3GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-5-pro-4650ge
338,Intel Core i7 10700T,6180,8,16,2.0GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i7-10700t
339,Intel Core i7 11600H,6157,6,12,2.5-2.9GHz,2021.06,https://www.topcpu.net/cpu/intel-core-i7-11600h
340,Intel Core i3 1315U,6153,6,8,1.2GHz,2023.01,https://www.topcpu.net/cpu/intel-core-i3-1315u
341,AMD Ryzen 7 5700U,6146,8,16,1.8GHz,2021.01,https://www.topcpu.net/cpu/amd-ryzen-7-5700u
342,Intel Xeon E5-2622 v3,6140,8,16,2.4GHz,2014.09,https://www.topcpu.net/cpu/intel-xeon-e5-2622-v3
343,Intel Core i5 10500,6105,6,12,3.1GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i5-10500
344,Intel Core i5 10400F,6041,6,12,2.9GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i5-10400f
345,Intel Core i3 1215U,5963,6,8,1.2GHz,2022.02,https://www.topcpu.net/cpu/intel-core-i3-1215u
346,AMD Ryzen 5 5625U,5910,6,12,2.3GHz,2022.01,https://www.topcpu.net/cpu/amd-ryzen-5-5625u
347,Intel Core i5 11260H,5910,6,12,2.1-2.6GHz,2021.05,https://www.topcpu.net/cpu/intel-core-i5-11260h
348,AMD Ryzen 5 1600X,5881,6,12,3.6GHz,2017.04,https://www.topcpu.net/cpu/amd-ryzen-5-1600x
349,Intel Core i7 6850K,5881,6,12,3.6GHz,2016.05,https://www.topcpu.net/cpu/intel-core-i7-6850k
350,Intel Core i7 10750H,5864,6,12,2.6GHz,2020.04,https://www.topcpu.net/cpu/intel-core-i7-10750h
351,AMD Ryzen 5 4600G,5826,6,12,3.7GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-5-4600g
352,AMD Ryzen 5 2600X,5787,6,12,3.6GHz,2018.04,https://www.topcpu.net/cpu/amd-ryzen-5-2600x
353,Intel Core i5 10400,5766,6,12,2.9GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i5-10400
354,AMD Ryzen 5 4600H,5687,6,12,3.0GHz,2020.01,https://www.topcpu.net/cpu/amd-ryzen-5-4600h
355,Intel Core i7 9700T,5678,8,8,2.0GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i7-9700t
356,Intel Core i5 9600K,5650,6,6,3.7GHz,2018.10,https://www.topcpu.net/cpu/intel-core-i5-9600k
357,AMD Ryzen 5 2600,5638,6,12,3.4GHz,2018.09,https://www.topcpu.net/cpu/amd-ryzen-5-2600
358,Intel Core i5 10500H,5634,6,12,2.5GHz,2020.04,https://www.topcpu.net/cpu/intel-core-i5-10500h
359,Intel Core i5 11320H,5604,4,8,2.5-3.2GHz,2021.06,https://www.topcpu.net/cpu/intel-core-i5-11320h
360,AMD Ryzen 3 3300X,5577,4,8,3.8GHz,2020.04,https://www.topcpu.net/cpu/amd-ryzen-3-3300x
361,Intel Core i5 9600KF,5559,6,6,3.7GHz,2019.01,https://www.topcpu.net/cpu/intel-core-i5-9600kf
362,Intel Core i7 6800K,5537,6,12,3.4GHz,2016.05,https://www.topcpu.net/cpu/intel-core-i7-6800k
363,Intel Xeon E5-4617,5530,6,12,2.9GHz,2012.05,https://www.topcpu.net/cpu/intel-xeon-e5-4617
364,Intel Core i7 8750H,5516,6,12,2.2GHz,2018.04,https://www.topcpu.net/cpu/intel-core-i7-8750h
365,AMD Ryzen 5 4600HS,5506,6,12,3.0GHz,2020.01,https://www.topcpu.net/cpu/amd-ryzen-5-4600hs
366,AMD Ryzen 5 5600U,5506,6,12,2.3GHz,2021.01,https://www.topcpu.net/cpu/amd-ryzen-5-5600u
367,AMD Ryzen 5 Pro 5650U,5433,6,12,2.3GHz,2021.03,https://www.topcpu.net/cpu/amd-ryzen-5-pro-5650u
368,Intel Core i5 10600T,5392,6,12,2.4GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i5-10600t
369,Intel Core i5 8600K,5367,6,6,3.6GHz,2017.10,https://www.topcpu.net/cpu/intel-core-i5-8600k
370,Intel Core i7 1195G7,5343,4,8,1.3-2.9GHz,2021.06,https://www.topcpu.net/cpu/intel-core-i7-1195g7
371,Intel Core i5 9600,5336,6,6,3.1GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i5-9600
372,Intel Core i7 10850H,5321,6,12,2.7GHz,2020.04,https://www.topcpu.net/cpu/intel-core-i7-10850h
373,AMD Ryzen 3 5300G,5284,4,8,4.0GHz,2021.04,https://www.topcpu.net/cpu/amd-ryzen-3-5300g
374,Intel Core i7 9750H,5281,6,12,2.6GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i7-9750h
375,Intel Xeon E5-2692 v2,5275,12,24,2.2GHz,2013.09,https://www.topcpu.net/cpu/intel-xeon-e5-2692-v2
376,Intel Core i7 11375H,5266,4,8,3.0-3.3GHz,2021.01,https://www.topcpu.net/cpu/intel-core-i7-11375h
377,Intel Core i9 8950HK,5262,6,12,2.9GHz,2018.04,https://www.topcpu.net/cpu/intel-core-i9-8950hk
378,Intel Xeon E-2324G,5252,4,4,3.1GHz,2021.09,https://www.topcpu.net/cpu/intel-xeon-e-2324g
379,Intel Core i5 9500F,5243,6,6,3.0GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i5-9500f
380,Intel Core i5 8600,5184,6,6,3.1GHz,2018.04,https://www.topcpu.net/cpu/intel-core-i5-8600
381,Intel Core i7 11370H,5181,4,8,3.0-3.3GHz,2021.01,https://www.topcpu.net/cpu/intel-core-i7-11370h
382,Intel Core i7 1185G7,5147,4,8,1.2-3.0GHz,2020.09,https://www.topcpu.net/cpu/intel-core-i7-1185g7
383,Intel Core i7 9850H,5132,6,12,2.6GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i7-9850h
384,AMD Ryzen 5 4600U,5095,6,12,2.1GHz,2020.01,https://www.topcpu.net/cpu/amd-ryzen-5-4600u
385,Intel Core i7 8700T,5088,6,12,2.4GHz,2018.04,https://www.topcpu.net/cpu/intel-core-i7-8700t
386,AMD EPYC Embedded 3255,5069,8,16,2.5GHz,2018.02,https://www.topcpu.net/cpu/amd-epyc-embedded-3255
387,AMD Ryzen 5 1600,5065,6,12,3.2GHz,2017.04,https://www.topcpu.net/cpu/amd-ryzen-5-1600
388,AMD Ryzen 3 3100,5059,4,8,3.6GHz,2020.04,https://www.topcpu.net/cpu/amd-ryzen-3-3100
389,Intel Core i7 7740X,5001,4,8,4.3GHz,2017.05,https://www.topcpu.net/cpu/intel-core-i7-7740x
390,Intel Core i7 8850H,5001,6,12,2.6GHz,2018.04,https://www.topcpu.net/cpu/intel-core-i7-8850h
391,Intel Core i3 1305U,5000,5,6,1.6GHz,2023.01,https://www.topcpu.net/cpu/intel-core-i3-1305u
392,Intel Xeon E3-1285 v6,4964,4,8,4.1GHz,2017.08,https://www.topcpu.net/cpu/intel-xeon-e3-1285-v6
393,Intel Xeon E7-8867 v3,4950,16,32,2.5GHz,2015.06,https://www.topcpu.net/cpu/intel-xeon-e7-8867-v3
394,AMD Ryzen 5 5500U,4917,6,12,2.1GHz,2021.01,https://www.topcpu.net/cpu/amd-ryzen-5-5500u
395,AMD Ryzen 7 4700U,4903,8,8,2.0GHz,2020.01,https://www.topcpu.net/cpu/amd-ryzen-7-4700u
396,Intel Core i7 1180G7,4886,4,8,0.9-2.2GHz,2020.09,https://www.topcpu.net/cpu/intel-core-i7-1180g7
397,Intel Core i5 8500,4846,6,6,3.0GHz,2018.04,https://www.topcpu.net/cpu/intel-core-i5-8500
398,Intel Xeon E-2374G,4808,4,8,3.7GHz,2021.09,https://www.topcpu.net/cpu/intel-xeon-e-2374g
399,Intel Core i5 9400F,4806,6,6,2.9GHz,2019.01,https://www.topcpu.net/cpu/intel-core-i5-9400f
400,AMD Opteron 6282 SE,4804,16,16,2.6GHz,2011.11,https://www.topcpu.net/cpu/opteron-6282-se
401,Intel Processor U300,4783,5,6,1.2GHz,2023.01,https://www.topcpu.net/cpu/intel-processor-u300
402,Intel Core i5 10500T,4765,6,12,2.3GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i5-10500t
403,AMD Ryzen 3 5425U,4724,4,8,2.7GHz,2022.01,https://www.topcpu.net/cpu/amd-ryzen-3-5425u
404,Intel Core i7 7700K,4705,4,8,4.2GHz,2017.01,https://www.topcpu.net/cpu/intel-core-i7-7700k
405,Intel Xeon E7-4850 v3,4705,14,28,2.2GHz,2015.06,https://www.topcpu.net/cpu/intel-xeon-e7-4850-v3
406,Intel Core i3 9350K,4689,4,4,4.0GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i3-9350k
407,Intel Core i5 10400T,4677,6,12,2.0GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i5-10400t
408,Intel Core i5 1140G7,4659,4,8,0.8-1.8GHz,2020.09,https://www.topcpu.net/cpu/intel-core-i5-1140g7
409,AMD Ryzen 3 4300GE,4645,4,8,3.5GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-3-4300ge
410,Intel Core i3 10320,4640,4,8,3.8GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i3-10320
411,AMD Ryzen 3 Pro 5450U,4629,4,8,2.6GHz,2021.03,https://www.topcpu.net/cpu/amd-ryzen-3-pro-5450u
412,Intel Core i5 1135G7,4625,4,8,0.9-2.4GHz,2020.09,https://www.topcpu.net/cpu/intel-core-i5-1135g7
413,Intel Core i5 8400,4611,6,6,2.8GHz,2017.10,https://www.topcpu.net/cpu/intel-core-i5-8400
414,Intel Core i3 N305,4607,8,8,0GHz,2023.01,https://www.topcpu.net/cpu/intel-core-i3-n305
415,Intel Core i7 10710U,4606,6,12,1.1GHz,2019.08,https://www.topcpu.net/cpu/intel-core-i7-10710u
416,Intel Core i5 9400,4599,6,6,2.9GHz,2019.01,https://www.topcpu.net/cpu/intel-core-i5-9400
417,AMD Ryzen 3 Pro 4350G,4588,4,8,3.8GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-3-pro-4350g
418,AMD Ryzen 3 4100,4580,4,8,3.8GHz,2022.04,https://www.topcpu.net/cpu/amd-ryzen-3-4100
419,Intel Core i5 11300H,4573,4,8,2.6-3.1GHz,2021.01,https://www.topcpu.net/cpu/intel-core-i5-11300h
420,Intel Core i5 9500,4567,6,6,3.0GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i5-9500
421,Intel Core i3 10300,4559,4,8,3.7GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i3-10300
422,Intel Core i7 1068NG7,4496,4,8,2.3GHz,2020.01,https://www.topcpu.net/cpu/intel-core-i7-1068ng7
423,Intel Xeon E7-8850,4495,10,20,2GHz,2011.04,https://www.topcpu.net/cpu/intel-xeon-e7-8850
424,AMD Ryzen 5 4500U,4483,6,6,2.3GHz,2020.01,https://www.topcpu.net/cpu/amd-ryzen-5-4500u
425,AMD Ryzen 3 Pro 4350GE,4463,4,8,3.5GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-3-pro-4350ge
426,Intel Core i7 11390H,4454,4,8,2.9-3.4GHz,2021.06,https://www.topcpu.net/cpu/intel-core-i7-11390h
427,Intel Xeon E5-4610 v3,4413,10,20,1.7GHz,2015.06,https://www.topcpu.net/cpu/intel-xeon-e5-4610-v3
428,Intel Core i7 8569U,4400,4,8,2.8GHz,2019.05,https://www.topcpu.net/cpu/intel-core-i7-8569u
429,Intel Core i7 1165G7,4344,4,8,1.2-2.8GHz,2020.09,https://www.topcpu.net/cpu/intel-core-i7-1165g7
430,Intel Core i5 1145G7,4330,4,8,1.1-2.6GHz,2020.09,https://www.topcpu.net/cpu/intel-core-i5-1145g7
431,Intel Core i5 1038NG7,4325,4,8,2.0GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i5-1038ng7
432,Intel Core i7 1160G7,4320,4,8,0.9-2.1GHz,2020.09,https://www.topcpu.net/cpu/intel-core-i7-1160g7
433,Intel Core i3 10105F,4313,4,8,3.7GHz,2021.02,https://www.topcpu.net/cpu/intel-core-i3-10105f
434,Intel Core i5 1130G7,4303,4,8,0.8-1.8GHz,2020.09,https://www.topcpu.net/cpu/intel-core-i5-1130g7
435,Intel Core i5 9600T,4289,6,6,2.3GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i5-9600t
436,Intel Core i3 1210U,4288,6,8,1.0GHz,2022.02,https://www.topcpu.net/cpu/intel-core-i3-1210u
437,Intel Core i7 6700K,4271,4,8,4.0GHz,2015.08,https://www.topcpu.net/cpu/intel-core-i7-6700k
438,Intel Xeon D-1548,4265,8,16,2GHz,2015.11,https://www.topcpu.net/cpu/intel-xeon-d-1548
439,AMD Ryzen 3 4300G,4256,4,8,3.8GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-3-4300g
440,Intel Core i3 10100F,4248,4,8,3.6GHz,2020.10,https://www.topcpu.net/cpu/intel-core-i3-10100f
441,Intel Xeon D-1537,4233,8,16,1.7GHz,2015.11,https://www.topcpu.net/cpu/intel-xeon-d-1537
442,Intel Core i5 7640X,4230,4,4,4.0GHz,2017.05,https://www.topcpu.net/cpu/intel-core-i5-7640x
