排名,名称,跑分,核心数,线程数,频率,上市时间,详情页
447,AMD Ryzen 3 5300U,991,4,8,2.6GHz,2021.01,https://www.topcpu.net/cpu/amd-ryzen-3-5300u
448,AMD Ryzen 5 1600X,988,6,12,3.6GHz,2017.04,https://www.topcpu.net/cpu/amd-ryzen-5-1600x
449,Intel Core i7 6850K,988,6,12,3.6GHz,2016.05,https://www.topcpu.net/cpu/intel-core-i7-6850k
450,AMD Ryzen 7 1800X,981,8,16,3.6GHz,2017.03,https://www.topcpu.net/cpu/amd-ryzen-7-1800x
451,Intel Pentium Gold 7505,981,2,4,2.0GHz,2020.10,https://www.topcpu.net/cpu/intel-pentium-gold-7505
452,Intel Core i3 7100,980,2,4,3.9GHz,2017.01,https://www.topcpu.net/cpu/intel-core-i3-7100
453,Intel Core i3 9300T,979,4,4,3.2GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i3-9300t
454,AMD Ryzen Threadripper 2990WX,977,32,64,3.0GHz,2018.08,https://www.topcpu.net/cpu/amd-ryzen-threadripper-2990wx
455,Intel Core i7 7700T,977,4,8,2.9GHz,2017.01,https://www.topcpu.net/cpu/intel-core-i7-7700t
456,Intel Pentium Gold G5600,977,2,4,3.9GHz,2018.04,https://www.topcpu.net/cpu/intel-pentium-gold-g5600
457,Intel Core i5 8365U,974,4,8,1.6GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i5-8365u
458,Intel Core i7 8650U,974,4,8,1.9GHz,2017.08,https://www.topcpu.net/cpu/intel-core-i7-8650u
459,Intel Xeon W-3365,973,32,64,2.7GHz,2021.07,https://www.topcpu.net/cpu/intel-xeon-w-3365
460,AMD Ryzen 5 2500X,971,4,8,3.6GHz,2018.09,https://www.topcpu.net/cpu/amd-ryzen-5-2500x
461,Intel Core i3 10100T,970,4,8,3.0GHz,2020.04,https://www.topcpu.net/cpu/intel-core-i3-10100t
462,Intel Core i7 6950X,968,10,20,3.0GHz,2016.05,https://www.topcpu.net/cpu/intel-core-i7-6950x
463,Intel Xeon Gold 5318H,968,18,36,2.5GHz,2021.04,https://www.topcpu.net/cpu/intel-xeon-gold-5318h
464,Intel Core i3 10110U,967,2,4,2.1GHz,2019.08,https://www.topcpu.net/cpu/intel-core-i3-10110u
465,AMD Ryzen 5 3400G,966,4,8,3.7GHz,2019.07,https://www.topcpu.net/cpu/amd-ryzen-5-3400g
466,Intel Core i7 8550U,966,4,8,1.8GHz,2017.08,https://www.topcpu.net/cpu/intel-core-i7-8550u
467,Intel Core i7 6900K,961,8,16,3.2GHz,2016.05,https://www.topcpu.net/cpu/intel-core-i7-6900k
468,Intel Core i5 10210U,960,4,8,1.6GHz,2019.08,https://www.topcpu.net/cpu/intel-core-i5-10210u
469,Intel Core i7 10710U,957,6,12,1.1GHz,2019.08,https://www.topcpu.net/cpu/intel-core-i7-10710u
470,Intel Xeon E3-1285 v4,956,4,8,3.5GHz,2015.06,https://www.topcpu.net/cpu/intel-xeon-e3-1285-v4
471,AMD Ryzen 7 1700,953,8,16,3GHz,2017.03,https://www.topcpu.net/cpu/amd-ryzen-7-1700
472,Intel Core i5 6600,953,4,4,3.3GHz,2015.09,https://www.topcpu.net/cpu/intel-core-i5-6600
473,Intel Core i5 8279U,951,4,8,2.4GHz,2019.05,https://www.topcpu.net/cpu/intel-core-i5-8279u
474,Intel Xeon Gold 6348H,947,24,48,2.3GHz,2021.04,https://www.topcpu.net/cpu/intel-xeon-gold-6348h
475,Intel Core i3 8100,946,4,4,3.6GHz,2017.10,https://www.topcpu.net/cpu/intel-core-i3-8100
476,Intel Pentium G4620,946,2,4,3.7GHz,2017.01,https://www.topcpu.net/cpu/intel-pentium-g4620
477,Intel Xeon E3-1578L v5,943,4,8,2GHz,2016.05,https://www.topcpu.net/cpu/intel-xeon-e3-1578l-v5
478,Intel Core i5 7500,940,4,4,3.4GHz,2017.01,https://www.topcpu.net/cpu/intel-core-i5-7500
479,Intel Celeron G5920,939,2,2,3.5GHz,2020.05,https://www.topcpu.net/cpu/intel-celeron-g5920
480,Intel Core i5 9500T,939,6,6,2.2GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i5-9500t
481,AMD Ryzen 7 1700X,937,8,16,3.4GHz,2017.03,https://www.topcpu.net/cpu/amd-ryzen-7-1700x
482,Intel Pentium Gold G5400,937,2,4,3.7GHz,2018.04,https://www.topcpu.net/cpu/intel-pentium-gold-g5400
483,AMD Ryzen Threadripper 1920X,933,12,24,3.5GHz,2017.08,https://www.topcpu.net/cpu/amd-ryzen-threadripper-1920x
484,Intel Celeron G5900,930,2,2,3.4GHz,2020.05,https://www.topcpu.net/cpu/intel-celeron-g5900
485,Intel Pentium Gold G5420,930,2,4,3.8GHz,2019.04,https://www.topcpu.net/cpu/intel-pentium-gold-g5420
486,AMD Ryzen 3 1200,928,4,4,3.1GHz,2017.07,https://www.topcpu.net/cpu/amd-ryzen-3-1200
487,Intel Core i5 10210Y,925,4,8,1.0GHz,2019.08,https://www.topcpu.net/cpu/intel-core-i5-10210y
488,AMD Ryzen 5 1600,924,6,12,3.2GHz,2017.04,https://www.topcpu.net/cpu/amd-ryzen-5-1600
489,Intel Core i3 6100,924,2,4,3.7GHz,2015.09,https://www.topcpu.net/cpu/intel-core-i3-6100
490,Intel Celeron G5905,922,2,2,3.5GHz,2020.07,https://www.topcpu.net/cpu/intel-celeron-g5905
491,Intel Core i7 6800K,922,6,12,3.4GHz,2016.05,https://www.topcpu.net/cpu/intel-core-i7-6800k
492,Intel Core i5 10400T,921,6,12,2.0GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i5-10400t
493,AMD Ryzen 5 1500X,918,4,8,3.5GHz,2017.04,https://www.topcpu.net/cpu/amd-ryzen-5-1500x
494,Intel Core i5 8259U,918,4,8,2.3GHz,2018.04,https://www.topcpu.net/cpu/intel-core-i5-8259u
495,Intel Core i5 8257U,916,4,8,1.4GHz,2019.07,https://www.topcpu.net/cpu/intel-core-i5-8257u
496,Intel Core i3 8145U,914,2,4,2.1GHz,2018.08,https://www.topcpu.net/cpu/intel-core-i3-8145u
497,Intel Core i3 9100T,910,4,4,3.1GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i3-9100t
498,Intel Core i5 8265U,910,4,8,1.6GHz,2018.08,https://www.topcpu.net/cpu/intel-core-i5-8265u
499,AMD EPYC 7F32,910,8,16,3.7GHz,2020.04,https://www.topcpu.net/cpu/amd-epyc-7f32
500,Intel Xeon E3-1278L v4,909,4,8,2GHz,2015.06,https://www.topcpu.net/cpu/intel-xeon-e3-1278l-v4
501,AMD Ryzen 5 2400G,906,4,8,3.6GHz,2018.02,https://www.topcpu.net/cpu/amd-ryzen-5-2400g
502,Intel Core i5 8350U,906,4,8,1.7GHz,2017.08,https://www.topcpu.net/cpu/intel-core-i5-8350u
503,Intel Pentium Gold G5620,903,2,4,4GHz,2019.02,https://www.topcpu.net/cpu/intel-pentium-gold-g5620
504,AMD Ryzen 3 2200G,902,4,4,3.5GHz,2018.02,https://www.topcpu.net/cpu/amd-ryzen-3-2200g
505,AMD Ryzen 3 1300X,900,4,4,3.5GHz,2017.07,https://www.topcpu.net/cpu/amd-ryzen-3-1300x
506,Intel Core i5 6500,900,4,4,3.2GHz,2015.09,https://www.topcpu.net/cpu/intel-core-i5-6500
507,AMD Ryzen 5 3550H,898,4,8,2.1GHz,2019.01,https://www.topcpu.net/cpu/amd-ryzen-5-3550h
508,Intel Core i7 7700HQ,896,4,8,2.8GHz,2017.01,https://www.topcpu.net/cpu/intel-core-i7-7700hq
509,Intel Pentium G4600,894,2,4,3.6GHz,2017.01,https://www.topcpu.net/cpu/intel-pentium-g4600
510,Intel Core i7 5960X,892,8,16,3.0GHz,2014.08,https://www.topcpu.net/cpu/intel-core-i7-5960x
511,AMD Ryzen 3 3200G,889,4,4,3.6GHz,2019.09,https://www.topcpu.net/cpu/amd-ryzen-3-3200g
512,Intel Core i5 8500T,889,6,6,2.1GHz,2018.04,https://www.topcpu.net/cpu/intel-core-i5-8500t
513,AMD Ryzen 3 3200GE,887,4,4,3.3GHz,2019.09,https://www.topcpu.net/cpu/amd-ryzen-3-3200ge
514,Intel Core i5 8400T,886,6,6,1.7GHz,2018.04,https://www.topcpu.net/cpu/intel-core-i5-8400t
515,AMD Ryzen 5 1400,885,4,8,3.2GHz,2017.04,https://www.topcpu.net/cpu/amd-ryzen-5-1400
516,Intel Xeon E7-8893 v3,884,4,8,3.2GHz,2015.06,https://www.topcpu.net/cpu/intel-xeon-e7-8893-v3
517,Intel Xeon E3-1265L v4,881,4,8,2.3GHz,2015.06,https://www.topcpu.net/cpu/intel-xeon-e3-1265l-v4
518,Intel Core i3 8300,877,4,4,3.7GHz,2018.04,https://www.topcpu.net/cpu/intel-core-i3-8300
519,Intel Core i5 7400,877,4,4,3.0GHz,2017.01,https://www.topcpu.net/cpu/intel-core-i5-7400
520,Intel Core i5 9400T,877,6,6,1.8GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i5-9400t
521,Intel Xeon E5-2622 v3,875,8,16,2.4GHz,2014.09,https://www.topcpu.net/cpu/intel-xeon-e5-2622-v3
522,AMD EPYC Embedded 3255,874,8,16,2.5GHz,2018.02,https://www.topcpu.net/cpu/amd-epyc-embedded-3255
523,Intel Core i5 7300HQ,870,4,4,2.5GHz,2017.01,https://www.topcpu.net/cpu/intel-core-i5-7300hq
524,Intel Core i3 7100T,864,2,4,3.4GHz,2017.01,https://www.topcpu.net/cpu/intel-core-i3-7100t
525,AMD Ryzen 7 3700U,860,4,8,2.3GHz,2019.01,https://www.topcpu.net/cpu/amd-ryzen-7-3700u
526,Intel Core i7 7500U,860,2,4,2.7GHz,2016.08,https://www.topcpu.net/cpu/intel-core-i7-7500u
527,Intel Pentium G4560,857,2,4,3.5GHz,2017.01,https://www.topcpu.net/cpu/intel-pentium-g4560
528,Intel Core i3 4170,855,2,4,3.7GHz,2015.03,https://www.topcpu.net/cpu/intel-core-i3-4170
529,Intel Core i5 6400,853,4,4,2.7GHz,2015.09,https://www.topcpu.net/cpu/intel-core-i5-6400
530,Intel Core i5 8250U,853,4,8,1.6GHz,2017.08,https://www.topcpu.net/cpu/intel-core-i5-8250u
531,Intel Xeon Platinum 8454H,851,32,64,2.1GHz,2023.01,https://www.topcpu.net/cpu/intel-xeon-platinum-8454h
532,Intel Xeon Gold 6421N,848,32,64,1.8GHz,2023.01,https://www.topcpu.net/cpu/intel-xeon-gold-6421n
533,Intel Xeon E3-1258L v4,848,4,8,1.8GHz,2015.06,https://www.topcpu.net/cpu/intel-xeon-e3-1258l-v4
534,AMD Ryzen 7 3750H,844,4,8,2.3GHz,2019.01,https://www.topcpu.net/cpu/amd-ryzen-7-3750h
535,Intel Core i7 6820HQ,844,4,8,2.7GHz,2015.09,https://www.topcpu.net/cpu/intel-core-i7-6820hq
536,Intel Xeon E3-1585L v5,840,4,8,3GHz,2016.05,https://www.topcpu.net/cpu/intel-xeon-e3-1585l-v5
537,Intel Xeon Silver 4310T,839,10,20,2.3GHz,2021.04,https://www.topcpu.net/cpu/intel-xeon-silver-4310t
538,Intel Xeon E5-2663 v3,839,10,20,2.8GHz,2014.09,https://www.topcpu.net/cpu/intel-xeon-e5-2663-v3
539,AMD Ryzen 3 3250U,838,2,4,2.6GHz,2020.01,https://www.topcpu.net/cpu/amd-ryzen-3-3250u
540,Intel Xeon E3-1285 v3,838,4,8,3.6GHz,2013.06,https://www.topcpu.net/cpu/intel-xeon-e3-1285-v3
541,Intel Pentium G4400,837,2,2,3.3GHz,2015.09,https://www.topcpu.net/cpu/intel-pentium-g4400
542,AMD Ryzen 7 2700U,836,4,8,2.2GHz,2017.10,https://www.topcpu.net/cpu/amd-ryzen-7-2700u
543,Intel Core i3 8100T,836,4,4,3.1GHz,2018.04,https://www.topcpu.net/cpu/intel-core-i3-8100t
544,Intel Xeon Gold 5318N,836,24,48,2.1GHz,2021.04,https://www.topcpu.net/cpu/intel-xeon-gold-5318n
545,Intel Core i3 8130U,833,2,4,2.2GHz,2018.02,https://www.topcpu.net/cpu/intel-core-i3-8130u
546,Intel Pentium Gold G6500,828,2,4,4.1GHz,2020.05,https://www.topcpu.net/cpu/intel-pentium-gold-g6500
547,Intel Xeon E5-2669 v3,824,12,24,2.3GHz,2015.01,https://www.topcpu.net/cpu/intel-xeon-e5-2669-v3
548,AMD Ryzen 3 3300U,813,4,4,2.1GHz,2019.01,https://www.topcpu.net/cpu/amd-ryzen-3-3300u
549,Intel Xeon E5-2629 v3,813,8,16,2.4GHz,2014.09,https://www.topcpu.net/cpu/intel-xeon-e5-2629-v3
550,Intel Core i7 6700HQ,802,4,8,2.6GHz,2015.09,https://www.topcpu.net/cpu/intel-core-i7-6700hq
551,Intel Pentium Gold G5420T,802,2,4,3.2GHz,2019.04,https://www.topcpu.net/cpu/intel-pentium-gold-g5420t
552,Intel Processor N95,798,4,4,,2023.01,https://www.topcpu.net/cpu/intel-processor-n95
553,Intel Core i3 10110Y,797,2,4,1.0GHz,2019.08,https://www.topcpu.net/cpu/intel-core-i3-10110y
554,AMD EPYC Embedded 3151,796,4,8,2.7GHz,2018.02,https://www.topcpu.net/cpu/amd-epyc-embedded-3151
555,AMD Ryzen 5 2500U,781,4,8,2.0GHz,2017.10,https://www.topcpu.net/cpu/amd-ryzen-5-2500u
556,Intel Xeon E5-4667 v3,781,16,32,2GHz,2015.06,https://www.topcpu.net/cpu/intel-xeon-e5-4667-v3
557,Intel Xeon E3-1230L v3,774,4,8,1.8GHz,2013.06,https://www.topcpu.net/cpu/intel-xeon-e3-1230l-v3
558,AMD Ryzen 5 3400GE,769,4,8,3.3GHz,2019.09,https://www.topcpu.net/cpu/amd-ryzen-5-3400ge
559,Intel Core i5 7200U,769,2,4,2.5GHz,2016.08,https://www.topcpu.net/cpu/intel-core-i5-7200u
560,AMD Ryzen 5 3450U,768,4,8,2.1GHz,2020.01,https://www.topcpu.net/cpu/amd-ryzen-5-3450u
561,Intel Celeron G4900,763,2,2,3.1GHz,2018.04,https://www.topcpu.net/cpu/intel-celeron-g4900
562,Intel Xeon E5-4660 v3,758,14,28,2.1GHz,2015.06,https://www.topcpu.net/cpu/intel-xeon-e5-4660-v3
563,AMD EPYC Embedded 3101,755,4,4,2.1GHz,2018.02,https://www.topcpu.net/cpu/amd-epyc-embedded-3101
564,Intel Xeon E5-2658 v3,753,12,24,2.2GHz,2014.09,https://www.topcpu.net/cpu/intel-xeon-e5-2658-v3
565,Intel Xeon Platinum 8253,747,16,32,2.2GHz,2018.12,https://www.topcpu.net/cpu/xeon-platinum-8253
566,Intel Core i7 6500U,742,2,4,2.5GHz,2015.09,https://www.topcpu.net/cpu/intel-core-i7-6500u
567,AMD Ryzen 3 2200U,738,2,4,2.5GHz,2018.01,https://www.topcpu.net/cpu/amd-ryzen-3-2200u
568,Intel Core i5 8210Y,738,2,4,1.6GHz,2018.10,https://www.topcpu.net/cpu/intel-core-i5-8210y
569,Intel Pentium Silver N6005,735,4,4,2.0GHz,2021.01,https://www.topcpu.net/cpu/intel-pentium-silver-n6005
570,Intel Xeon Platinum 8280M,733,28,56,2.7GHz,2018.12,https://www.topcpu.net/cpu/xeon-platinum-8280m
571,Intel Celeron G3930,727,2,2,2.9GHz,2017.01,https://www.topcpu.net/cpu/intel-celeron-g3930
572,Intel Pentium Silver N6000,726,4,4,1.1GHz,2021.01,https://www.topcpu.net/cpu/intel-pentium-silver-n6000
573,AMD EPYC 7261,722,8,16,2.5GHz,2018.06,https://www.topcpu.net/cpu/amd-epyc-7261
574,Intel Xeon E5-4655 v3,708,6,12,2.9GHz,2015.06,https://www.topcpu.net/cpu/intel-xeon-e5-4655-v3
575,Intel Xeon E7-8867 v3,707,16,32,2.5GHz,2015.06,https://www.topcpu.net/cpu/intel-xeon-e7-8867-v3
576,Intel Xeon E3-1268L v5,701,4,8,2.4GHz,2015.10,https://www.topcpu.net/cpu/intel-xeon-e3-1268l-v5
577,AMD Ryzen 3 2300U,695,4,4,2.0GHz,2018.01,https://www.topcpu.net/cpu/amd-ryzen-3-2300u
578,Intel Xeon E5-4617,694,6,12,2.9GHz,2012.05,https://www.topcpu.net/cpu/intel-xeon-e5-4617
579,Intel Xeon D-1548,692,8,16,2GHz,2015.11,https://www.topcpu.net/cpu/intel-xeon-d-1548
580,Intel Xeon E5-2652 v3,691,10,20,2.3GHz,2014.09,https://www.topcpu.net/cpu/intel-xeon-e5-2652-v3
581,AMD Ryzen 3 3200U,690,2,4,2.6GHz,2019.01,https://www.topcpu.net/cpu/amd-ryzen-3-3200u
582,Intel Core i5 6200U,689,2,4,2.3GHz,2015.09,https://www.topcpu.net/cpu/intel-core-i5-6200u
583,Intel Xeon E5-2649 v3,689,10,20,2.3GHz,2014.09,https://www.topcpu.net/cpu/intel-xeon-e5-2649-v3
584,Intel Xeon Platinum 9242,675,48,96,2.3GHz,2019.04,https://www.topcpu.net/cpu/intel-xeon-platinum-9242
585,Intel Xeon D-1537,654,8,16,1.7GHz,2015.11,https://www.topcpu.net/cpu/intel-xeon-d-1537
586,Intel Xeon D-1567,650,12,24,2.1GHz,2016.02,https://www.topcpu.net/cpu/intel-xeon-d-1567
587,Intel Core i5 5200U,645,2,4,2.2GHz,2015.01,https://www.topcpu.net/cpu/intel-core-i5-5200u
588,AMD EPYC Embedded 3351,643,12,24,1.9GHz,2018.02,https://www.topcpu.net/cpu/amd-epyc-embedded-3351
589,Intel Celeron N5095,642,4,4,2.0GHz,2021.01,https://www.topcpu.net/cpu/intel-celeron-n5095
590,Intel Celeron N5100,617,4,4,1.1GHz,2021.01,https://www.topcpu.net/cpu/intel-celeron-n5100
591,AMD EPYC Embedded 3451,613,16,32,2.15GHz,2018.02,https://www.topcpu.net/cpu/amd-epyc-embedded-3451
592,Intel Core i3 7100U,611,2,4,2.4GHz,2016.08,https://www.topcpu.net/cpu/intel-core-i3-7100u
593,Intel Xeon E5-4648 v3,608,12,24,1.7GHz,2015.06,https://www.topcpu.net/cpu/intel-xeon-e5-4648-v3
594,Intel Xeon D-1518,605,4,8,2.2GHz,2015.03,https://www.topcpu.net/cpu/intel-xeon-d-1518
595,Intel Xeon D-1587,591,16,32,1.7GHz,2016.02,https://www.topcpu.net/cpu/intel-xeon-d-1587
596,Intel Xeon E5-2628L v3,583,10,20,2GHz,2014.09,https://www.topcpu.net/cpu/intel-xeon-e5-2628l-v3
597,Intel Celeron N4500,578,2,2,1.1GHz,2021.01,https://www.topcpu.net/cpu/intel-celeron-n4500
598,Intel Core i3 7020U,575,2,4,2.3GHz,2018.04,https://www.topcpu.net/cpu/intel-core-i3-7020u
599,Intel Pentium Gold 6405U,575,2,4,2.4GHz,2019.10,https://www.topcpu.net/cpu/intel-pentium-gold-6405u
600,Intel Xeon E5-4607,567,6,12,2.2GHz,2012.05,https://www.topcpu.net/cpu/intel-xeon-e5-4607
601,Intel Pentium 1403 V2,564,2,2,2.6GHz,2014.01,https://www.topcpu.net/cpu/pentium-1403-v2
602,AMD Ryzen 5 3500U,550,4,8,2.1GHz,2019.01,https://www.topcpu.net/cpu/amd-ryzen-5-3500u
603,Intel Xeon E7-4830 v3,549,12,24,2.1GHz,2015.06,https://www.topcpu.net/cpu/intel-xeon-e7-4830-v3
604,Intel Core i3 5010U,542,2,4,2.1GHz,2015.01,https://www.topcpu.net/cpu/intel-core-i3-5010u
605,Intel Pentium Gold 4417U,542,2,4,2.3GHz,2019.01,https://www.topcpu.net/cpu/intel-pentium-gold-4417u
606,Intel Xeon E5-4650L,541,8,16,2.6GHz,2012.05,https://www.topcpu.net/cpu/intel-xeon-e5-4650l
607,AMD EPYC 7251,537,8,16,2.1GHz,2017.06,https://www.topcpu.net/cpu/amd-epyc-7251
608,Intel Xeon X5492,536,4,4,3.4GHz,2008.09,https://www.topcpu.net/cpu/intel-xeon-x5492
609,Intel Xeon E3-1558L v5,524,4,8,1.9GHz,2016.05,https://www.topcpu.net/cpu/intel-xeon-e3-1558l-v5
610,Intel Xeon E7-8890 v3,518,18,36,2.5GHz,2015.06,https://www.topcpu.net/cpu/intel-xeon-e7-8890-v3
611,Intel Core i3 6006U,516,2,4,2.0GHz,2016.11,https://www.topcpu.net/cpu/intel-core-i3-6006u
612,Intel Celeron 6305,513,2,2,1.8GHz,2020.09,https://www.topcpu.net/cpu/intel-celeron-6305
613,VIA Centaur CHA,508,8,8,1.2GHz,1901.01,https://www.topcpu.net/cpu/centaur-cha
614,Intel Pentium Silver J5040,507,4,4,2.0GHz,2019.11,https://www.topcpu.net/cpu/intel-pentium-silver-j5040
615,AMD Opteron 4332 HE,506,6,6,3GHz,2012.12,https://www.topcpu.net/cpu/opteron-4332-he
616,Intel Xeon E5-2658A v3,505,12,24,2.2GHz,2015.01,https://www.topcpu.net/cpu/intel-xeon-e5-2658a-v3
617,Intel Pentium Silver N5030,501,4,4,1.1GHz,2019.11,https://www.topcpu.net/cpu/intel-pentium-silver-n5030
618,Intel Xeon E5-2608L v3,493,6,6,2GHz,2014.09,https://www.topcpu.net/cpu/intel-xeon-e5-2608l-v3
619,Intel Xeon E5-2692 v2,493,12,24,2.2GHz,2013.09,https://www.topcpu.net/cpu/intel-xeon-e5-2692-v2
620,Intel Xeon E7-8860 v3,492,16,32,2.2GHz,2015.06,https://www.topcpu.net/cpu/intel-xeon-e7-8860-v3
621,Intel Xeon E7-8860,492,10,20,2.276GHz,2011.04,https://www.topcpu.net/cpu/intel-xeon-e7-8860
622,AMD Opteron 6348,489,12,12,2.8GHz,2012.11,https://www.topcpu.net/cpu/opteron-6348
623,Intel Core i3 5005U,486,2,4,2.0GHz,2015.01,https://www.topcpu.net/cpu/intel-core-i3-5005u
624,AMD Opteron 4334,485,6,6,3.1GHz,2012.12,https://www.topcpu.net/cpu/opteron-4334
625,Intel Xeon E7-4820 v3,482,10,20,1.9GHz,2015.06,https://www.topcpu.net/cpu/intel-xeon-e7-4820-v3
626,Intel Celeron J4025,476,2,2,2.0GHz,2019.11,https://www.topcpu.net/cpu/intel-celeron-j4025
627,Intel Pentium Gold 5405U,472,2,4,2.3GHz,2019.01,https://www.topcpu.net/cpu/intel-pentium-gold-5405u
628,Intel Xeon E5-4610 v3,472,10,20,1.7GHz,2015.06,https://www.topcpu.net/cpu/intel-xeon-e5-4610-v3
629,Intel Xeon E7-4809 v3,470,8,16,2GHz,2015.06,https://www.topcpu.net/cpu/intel-xeon-e7-4809-v3
630,Intel Xeon E5-4640 v3,469,12,24,1.9GHz,2015.06,https://www.topcpu.net/cpu/intel-xeon-e5-4640-v3
631,Intel Xeon E7-4850 v3,467,14,28,2.2GHz,2015.06,https://www.topcpu.net/cpu/intel-xeon-e7-4850-v3
632,Intel Celeron N4020,464,2,2,1.1GHz,2019.11,https://www.topcpu.net/cpu/intel-celeron-n4020
633,AMD Opteron 6284 SE,462,16,16,2.7GHz,2012.05,https://www.topcpu.net/cpu/opteron-6284-se
634,Intel Celeron 5205U,458,2,2,1.9GHz,2019.10,https://www.topcpu.net/cpu/intel-celeron-5205u
635,Intel Pentium 350,450,2,4,1.2GHz,2011.11,https://www.topcpu.net/cpu/pentium-350
636,Intel Xeon E7-8870 v3,447,18,36,2.1GHz,2015.06,https://www.topcpu.net/cpu/intel-xeon-e7-8870-v3
637,Intel Celeron 4205U,444,2,2,1.8GHz,2019.01,https://www.topcpu.net/cpu/intel-celeron-4205u
638,Intel Celeron J4125,444,4,4,2.0GHz,2019.11,https://www.topcpu.net/cpu/intel-celeron-j4125
639,AMD Opteron 6366 HE,444,16,16,1.8GHz,2012.11,https://www.topcpu.net/cpu/opteron-6366-he
640,Intel Celeron N4120,442,4,4,1.1GHz,2019.11,https://www.topcpu.net/cpu/intel-celeron-n4120
641,Intel Celeron J4005,440,2,2,2.0GHz,2017.12,https://www.topcpu.net/cpu/intel-celeron-j4005
642,Intel Pentium Silver N5000,438,4,4,1.1GHz,2017.12,https://www.topcpu.net/cpu/intel-pentium-silver-n5000
643,Intel Xeon E5-4603,437,4,8,2GHz,2012.05,https://www.topcpu.net/cpu/intel-xeon-e5-4603
644,Intel Celeron 3867U,436,2,2,1.8GHz,2019.01,https://www.topcpu.net/cpu/intel-celeron-3867u
645,Intel Celeron 7305,426,5,5,1.1GHz,2022.01,https://www.topcpu.net/cpu/intel-celeron-7305
646,Intel Celeron N4000,421,2,2,1.1GHz,2017.12,https://www.topcpu.net/cpu/intel-celeron-n4000
647,AMD Opteron 154,407,1,1,2.8GHz,2005.08,https://www.topcpu.net/cpu/opteron-154
648,Intel Xeon E3-1220L v3,395,2,4,1.1GHz,2013.09,https://www.topcpu.net/cpu/intel-xeon-e3-1220l-v3
649,Intel Xeon E7-8850,393,10,20,2GHz,2011.04,https://www.topcpu.net/cpu/intel-xeon-e7-8850
650,AMD Opteron 4376 HE,390,8,8,2.6GHz,2012.12,https://www.topcpu.net/cpu/opteron-4376-he
651,Intel Celeron G1101,388,2,2,2.266GHz,2010.01,https://www.topcpu.net/cpu/celeron-g1101
652,Intel Xeon E5507,375,4,4,2.266GHz,2010.03,https://www.topcpu.net/cpu/intel-xeon-e5507
653,AMD Opteron 6378,366,16,16,2.4GHz,2012.11,https://www.topcpu.net/cpu/opteron-6378
654,AMD Opteron 6274,364,16,16,2.2GHz,2011.11,https://www.topcpu.net/cpu/opteron-6274
655,Intel Xeon E5-2403 v2,362,4,4,1.8GHz,2013.09,https://www.topcpu.net/cpu/intel-xeon-e5-2403-v2
656,Intel Xeon E5-2403,362,4,8,1.8GHz,2012.05,https://www.topcpu.net/cpu/intel-xeon-e5-2403
657,AMD Opteron 6180 SE,357,12,12,2.5GHz,2011.02,https://www.topcpu.net/cpu/opteron-6180-se
658,Intel Xeon L5609,354,4,4,1.866GHz,2010.03,https://www.topcpu.net/cpu/intel-xeon-l5609
659,Intel Xeon E5503,345,2,2,2GHz,2010.03,https://www.topcpu.net/cpu/intel-xeon-e5503
660,Intel Celeron J3455E,342,4,4,1.5GHz,2019.07,https://www.topcpu.net/cpu/intel-celeron-j3455e
661,Intel Pentium N4200,335,4,4,1.1GHz,2016.08,https://www.topcpu.net/cpu/intel-pentium-n4200
662,Intel Xeon D-1557,329,12,24,1.5GHz,2016.02,https://www.topcpu.net/cpu/intel-xeon-d-1557
663,Intel Celeron N3350,328,2,2,1.1GHz,2016.08,https://www.topcpu.net/cpu/intel-celeron-n3350
664,Intel Celeron N3350E,320,2,2,1.1GHz,2019.07,https://www.topcpu.net/cpu/intel-celeron-n3350e
665,AMD Opteron 3320 EE,319,4,4,1.9GHz,2012.12,https://www.topcpu.net/cpu/opteron-3320-ee
666,AMD Opteron 8224 SE,316,2,2,3.2GHz,2007.08,https://www.topcpu.net/cpu/opteron-8224-se
667,Intel Xeon L5335,308,4,4,2GHz,2007.08,https://www.topcpu.net/cpu/xeon-l5335
668,AMD Opteron 6262 HE,303,16,16,1.6GHz,2011.11,https://www.topcpu.net/cpu/opteron-6262-he
669,Intel Pentium 1405 V2,300,2,2,1.4GHz,2014.01,https://www.topcpu.net/cpu/pentium-1405-v2
670,Intel Xeon E5603,292,4,4,1.6GHz,2011.02,https://www.topcpu.net/cpu/intel-xeon-e5603
671,AMD Opteron 2222,287,2,2,3GHz,2007.08,https://www.topcpu.net/cpu/opteron-2222
672,AMD Opteron 6282 SE,270,16,16,2.6GHz,2011.11,https://www.topcpu.net/cpu/opteron-6282-se
673,AMD Opteron 8222,268,2,2,3GHz,2007.08,https://www.topcpu.net/cpu/opteron-8222
674,AMD Opteron 6168,266,12,12,1.9GHz,2010.03,https://www.topcpu.net/cpu/opteron-6168
675,Intel Xeon E5335,258,4,4,2GHz,2006.11,https://www.topcpu.net/cpu/xeon-e5335
