排名,名称,跑分,核心数,线程数,频率,上市时间,详情页
821,AMD Ryzen 5 5600HS,1623,6,12,3.0GHz,2021.01,https://www.topcpu.net/cpu/amd-ryzen-5-5600hs
822,Intel Core i7 1065G7,1621,4,8,1.3GHz,2019.08,https://www.topcpu.net/cpu/intel-core-i7-1065g7
823,Intel Xeon E-2186G,1621,6,12,3.8GHz,2018.05,https://www.topcpu.net/cpu/xeon-e-2186g
824,AMD EPYC 7203,1620,8,16,2.8GHz,2023.09,https://www.topcpu.net/cpu/amd-epyc-7203
825,AMD Ryzen 3 Pro 5450U,1618,4,8,2.6GHz,2021.03,https://www.topcpu.net/cpu/amd-ryzen-3-pro-5450u
826,Intel Core i5 1135G7,1618,4,8,0.9-2.4GHz,2020.09,https://www.topcpu.net/cpu/intel-core-i5-1135g7
827,Intel Core i5 9600KF,1618,6,6,3.7GHz,2019.01,https://www.topcpu.net/cpu/intel-core-i5-9600kf
828,Intel Xeon Platinum 8380,1616,40,80,2.3GHz,2021.04,https://www.topcpu.net/cpu/intel-xeon-platinum-8380
829,Intel Core Ultra 5 115U,1616,8,10,1.5GHz,2023.12,https://www.topcpu.net/cpu/intel-core-ultra-5-115u
830,AMD Ryzen Threadripper Pro 3975WX,1615,32,64,3.5GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-threadripper-pro-3975wx
831,AMD EPYC 7543P,1614,32,64,2.8GHz,2021.03,https://www.topcpu.net/cpu/amd-epyc-7543p
832,Intel Core i9 9900KF,1612,8,16,3.6GHz,2019.01,https://www.topcpu.net/cpu/intel-core-i9-9900kf
833,AMD Ryzen 3 5300G,1611,4,8,4.0GHz,2021.04,https://www.topcpu.net/cpu/amd-ryzen-3-5300g
834,Intel Xeon w9-3595X,1611,60,120,2GHz,2024.08,https://www.topcpu.net/cpu/xeon-w9-3595x
835,Intel Core i7 10700F,1608,8,16,2.9GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i7-10700f
836,AMD EPYC 7303,1605,16,32,2.4GHz,2023.09,https://www.topcpu.net/cpu/amd-epyc-7303
837,Intel Core i5 10600KF,1601,6,12,4.1GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i5-10600kf
838,Intel Core i7 10700K,1601,8,16,3.8GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i7-10700k
839,Intel Core i3-1115G4E,1595,2,4,2.2GHz,2020.09,https://www.topcpu.net/cpu/intel-core-i3-1115g4e
840,AMD Ryzen 5 4600G,1591,6,12,3.7GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-5-4600g
841,Intel Core i7 9700,1590,8,8,3.0GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i7-9700
842,Intel Core i9 9900,1589,8,16,3.1GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i9-9900
843,Intel Xeon D-1715TER,1588,4,8,2.4GHz,2022.02,https://www.topcpu.net/cpu/xeon-d-1715ter
844,Intel Celeron G6900E,1585,2,2,3GHz,2022.01,https://www.topcpu.net/cpu/intel-celeron-g6900e
845,Intel Xeon E-2234,1582,4,8,3.6GHz,2019.05,https://www.topcpu.net/cpu/xeon-e-2234
846,Intel Core i7 12700TE,1581,12,20,1.4GHz,2022.01,https://www.topcpu.net/cpu/intel-core-i7-12700te
847,AMD Ryzen 5 4500,1580,6,12,3.6GHz,2022.04,https://www.topcpu.net/cpu/amd-ryzen-5-4500
848,Intel Core i7 9700K,1575,8,8,3.6GHz,2018.10,https://www.topcpu.net/cpu/intel-core-i7-9700k
849,Intel Xeon E-2278GE,1575,8,16,3.3GHz,2019.06,https://www.topcpu.net/cpu/xeon-e-2278ge
850,Intel Xeon Platinum 8592+,1574,64,128,1.9GHz,2023.12,https://www.topcpu.net/cpu/intel-xeon-platinum-8592
851,Intel Xeon Platinum 8354H,1573,18,36,3.1GHz,2021.04,https://www.topcpu.net/cpu/intel-xeon-platinum-8354h
852,Intel Xeon E-2146G,1573,6,12,3.5GHz,2018.07,https://www.topcpu.net/cpu/xeon-e-2146g
853,AMD Ryzen Embedded V2718,1572,8,16,1.7GHz,2020.11,https://www.topcpu.net/cpu/amd-ryzen-embedded-v2718
854,Intel Xeon Gold 6348,1571,28,56,2.6GHz,2021.04,https://www.topcpu.net/cpu/intel-xeon-gold-6348
855,Intel Xeon E-2124G,1569,4,4,3.4GHz,2018.05,https://www.topcpu.net/cpu/intel-xeon-e-2124g
856,Intel Xeon Gold 5512U,1567,28,56,2.1GHz,2023.12,https://www.topcpu.net/cpu/intel-xeon-gold-5512u
857,Intel Core i5 9600K,1566,6,6,3.7GHz,2018.10,https://www.topcpu.net/cpu/intel-core-i5-9600k
858,Intel Core i9 10900X,1566,10,20,3.7GHz,2019.10,https://www.topcpu.net/cpu/intel-core-i9-10900x
859,Intel Xeon E-2126G,1566,6,6,3.3GHz,2018.07,https://www.topcpu.net/cpu/xeon-e-2126g
860,Intel Core i7-1185GRE,1566,4,8,1.8GHz,2020.09,https://www.topcpu.net/cpu/intel-core-i7-1185gre
861,Intel Core i5 10600,1562,6,12,3.3GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i5-10600
862,AMD Ryzen 3 5425U,1561,4,8,2.7GHz,2022.01,https://www.topcpu.net/cpu/amd-ryzen-3-5425u
863,AMD Ryzen Threadripper Pro 3945WX,1561,12,24,4GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-threadripper-pro-3945wx
864,Intel Core i5 12500TE,1560,6,12,1.9GHz,2022.01,https://www.topcpu.net/cpu/intel-core-i5-12500te
865,Intel Core i3 9350KF,1557,4,4,4.0GHz,2019.01,https://www.topcpu.net/cpu/intel-core-i3-9350kf
866,Intel Core i7 7700K,1557,4,8,4.2GHz,2017.01,https://www.topcpu.net/cpu/intel-core-i7-7700k
867,Intel Core i7 9700F,1557,8,8,3.0GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i7-9700f
868,AMD Ryzen Embedded V2748,1556,8,16,2.9GHz,2020.11,https://www.topcpu.net/cpu/amd-ryzen-embedded-v2748
869,AMD Ryzen 3 Pro 4350G,1553,4,8,3.8GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-3-pro-4350g
870,Intel Core i5 10500,1553,6,12,3.1GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i5-10500
871,Intel Core i7 7740X,1553,4,8,4.3GHz,2017.05,https://www.topcpu.net/cpu/intel-core-i7-7740x
872,AMD Ryzen 7 Pro 4750GE,1551,8,16,3.6GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-7-pro-4750ge
873,Intel Xeon Max 9462,1548,32,64,2.7GHz,2023.01,https://www.topcpu.net/cpu/intel-xeon-max-9462
874,AMD Ryzen Embedded V2516,1547,6,12,2.1GHz,2020.11,https://www.topcpu.net/cpu/amd-ryzen-embedded-v2516
875,AMD EPYC 7F52,1545,16,32,3.5GHz,2020.04,https://www.topcpu.net/cpu/epyc-7f52
876,Intel Xeon Gold 6312U,1543,24,48,2.4GHz,2021.04,https://www.topcpu.net/cpu/intel-xeon-gold-6312u
877,Intel Xeon E-2286M,1542,8,16,2.4GHz,2019.05,https://www.topcpu.net/cpu/xeon-e-2286m
878,Intel Core i3 9350K,1541,4,4,4.0GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i3-9350k
879,Intel Core i5 11320H,1541,4,8,2.5-3.2GHz,2021.06,https://www.topcpu.net/cpu/intel-core-i5-11320h
880,AMD Ryzen 5 Pro 4650G,1539,6,12,3.7GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-5-pro-4650g
881,Intel Xeon Platinum 8358,1538,32,64,2.6GHz,2021.04,https://www.topcpu.net/cpu/intel-xeon-platinum-8358
882,AMD Ryzen 3 4100,1538,4,8,3.8GHz,2022.04,https://www.topcpu.net/cpu/amd-ryzen-3-4100
883,Intel Core i3 10320,1532,4,8,3.8GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i3-10320
884,AMD Ryzen 7 Pro 4750G,1531,8,16,3.6GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-7-pro-4750g
885,Intel Xeon E-2136,1531,6,12,3.3GHz,2018.07,https://www.topcpu.net/cpu/xeon-e-2136
886,AMD EPYC 7C13,1528,64,128,2GHz,2021.01,https://www.topcpu.net/cpu/amd-epyc-7c13
887,AMD Ryzen Threadripper 3960X,1523,24,48,3.8GHz,2019.11,https://www.topcpu.net/cpu/amd-ryzen-threadripper-3960x
888,Intel Core i9 10980XE,1523,18,36,3.0GHz,2019.10,https://www.topcpu.net/cpu/intel-core-i9-10980xe
889,Intel Xeon D-2775TE,1523,16,32,2GHz,2022.02,https://www.topcpu.net/cpu/xeon-d-2775te
890,AMD Ryzen 7 4700GE,1521,8,16,3.6GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-7-4700ge
891,Intel Xeon E-2134,1521,4,8,3.5GHz,2018.07,https://www.topcpu.net/cpu/xeon-e-2134
892,Intel Core i7 1260P,1519,12,16,2.1GHz,2022.02,https://www.topcpu.net/cpu/intel-core-i7-1260p
893,Intel Core i3 1125G4,1517,4,8,0.9-2.0GHz,2020.09,https://www.topcpu.net/cpu/intel-core-i3-1125g4
894,AMD Ryzen 7 4700U,1512,8,8,2.0GHz,2020.01,https://www.topcpu.net/cpu/amd-ryzen-7-4700u
895,Intel Core i7 6700K,1512,4,8,4.0GHz,2015.08,https://www.topcpu.net/cpu/intel-core-i7-6700k
896,Intel Xeon E-2174G,1512,4,8,3.8GHz,2018.07,https://www.topcpu.net/cpu/xeon-e-2174g
897,AMD Ryzen 5 Pro 4650GE,1511,6,12,3.3GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-5-pro-4650ge
898,AMD Ryzen Z2 Go,1510,4,8,3.0GHz,2025.06,https://www.topcpu.net/cpu/amd-ryzen-z2-go
899,Intel Xeon Silver 4309Y,1508,8,16,2.8GHz,2021.04,https://www.topcpu.net/cpu/intel-xeon-silver-4309y
900,Intel Xeon Gold 5418N,1508,24,48,1.8GHz,2023.01,https://www.topcpu.net/cpu/intel-xeon-gold-5418n
901,AMD Ryzen 3 4300G,1507,4,8,3.8GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-3-4300g
902,Intel Core i5 9600,1507,6,6,3.1GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i5-9600
903,Intel Core i5 10400H,1503,4,8,2.6GHz,2020.04,https://www.topcpu.net/cpu/intel-core-i5-10400h
904,Intel Core i7 1265U,1503,10,12,1.8GHz,2022.02,https://www.topcpu.net/cpu/intel-core-i7-1265u
905,Intel Core i5 9500,1501,6,6,3.0GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i5-9500
906,Intel Xeon E-2226GE,1501,6,6,3.4GHz,2019.06,https://www.topcpu.net/cpu/xeon-e-2226ge
907,Intel Xeon Platinum 8562Y+,1501,32,64,2.8GHz,2023.12,https://www.topcpu.net/cpu/intel-xeon-platinum-8562y
908,AMD EPYC 7443P,1500,24,48,2.85GHz,2021.03,https://www.topcpu.net/cpu/amd-epyc-7443p
909,Intel Xeon E-2386G,1498,6,12,3.5GHz,2021.09,https://www.topcpu.net/cpu/intel-xeon-e-2386g
910,Intel Core i7 10870H,1498,8,16,2.2GHz,2020.09,https://www.topcpu.net/cpu/intel-core-i7-10870h
911,Intel Xeon Gold 6334,1496,8,16,3.6GHz,2021.04,https://www.topcpu.net/cpu/intel-xeon-gold-6334
912,Intel Xeon Platinum 8480+,1494,56,112,2GHz,2023.01,https://www.topcpu.net/cpu/intel-xeon-platinum-8480
913,Intel Xeon Gold 6444Y,1492,16,32,3.6GHz,2023.01,https://www.topcpu.net/cpu/intel-xeon-gold-6444y
914,Intel Xeon Gold 5423N,1489,20,40,2.1GHz,2023.01,https://www.topcpu.net/cpu/intel-xeon-gold-5423n
915,Intel Core i5 10310U,1488,4,8,0.8-2.2GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i5-10310u
916,Intel Core i3 13100TE,1488,4,8,2.4GHz,2023.01,https://www.topcpu.net/cpu/intel-core-i3-13100te
917,Intel Core i5 6600K,1486,4,4,3.5GHz,2015.08,https://www.topcpu.net/cpu/intel-core-i5-6600k
918,AMD Ryzen 5 4600GE,1486,6,12,3.3GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-5-4600ge
919,Intel Core i7 8665U,1484,4,8,1.9GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i7-8665u
920,Intel Xeon E-2144G,1484,4,8,3.6GHz,2018.07,https://www.topcpu.net/cpu/xeon-e-2144g
921,Intel Core i5 9500F,1481,6,6,3.0GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i5-9500f
922,Intel Core i9 9980XE,1480,18,36,3.0GHz,2018.10,https://www.topcpu.net/cpu/intel-core-i9-9980xe
923,Intel Core i7 8700K,1475,6,12,3.7GHz,2017.10,https://www.topcpu.net/cpu/intel-core-i7-8700k
924,Intel Xeon Gold 5318N,1475,24,48,2.1GHz,2021.04,https://www.topcpu.net/cpu/intel-xeon-gold-5318n
925,Intel Core i7 7700,1473,4,8,3.6GHz,2017.01,https://www.topcpu.net/cpu/intel-core-i7-7700
926,Intel Celeron G6900T,1473,2,2,2.8GHz,2022.01,https://www.topcpu.net/cpu/intel-celeron-g6900t
927,AMD Ryzen 3 4300GE,1472,4,8,3.5GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-3-4300ge
928,Intel Core i9 10940X,1471,14,28,3.3GHz,2019.10,https://www.topcpu.net/cpu/intel-core-i9-10940x
929,Intel Core i5 10500H,1468,6,12,2.5GHz,2020.04,https://www.topcpu.net/cpu/intel-core-i5-10500h
930,AMD Ryzen Embedded V2546,1468,6,12,3GHz,2020.11,https://www.topcpu.net/cpu/amd-ryzen-embedded-v2546
931,AMD Ryzen Embedded 8840U,1467,8,16,3.3GHz,2024.04,https://www.topcpu.net/cpu/amd-ryzen-embedded-8840u
932,Intel Xeon E-2224,1466,4,4,3.4GHz,2019.05,https://www.topcpu.net/cpu/xeon-e-2224
933,Intel Xeon E-2176M,1463,6,12,2.7GHz,2018.04,https://www.topcpu.net/cpu/xeon-e-2176m
934,Intel Core i9 9900T,1461,8,16,2.1GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i9-9900t
935,AMD EPYC 7F72,1459,24,48,3.2GHz,2020.04,https://www.topcpu.net/cpu/amd-epyc-7f72
936,Intel Core i5 10400F,1459,6,12,2.9GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i5-10400f
937,Intel Xeon E5-1660 v3,1458,8,16,3GHz,2014.09,https://www.topcpu.net/cpu/intel-xeon-e5-1660-v3
938,AMD EPYC 7513,1456,32,64,2.6GHz,2021.03,https://www.topcpu.net/cpu/amd-epyc-7513
939,Intel Core i9 9900X,1455,10,20,3.5GHz,2018.10,https://www.topcpu.net/cpu/intel-core-i9-9900x
940,Intel Xeon E-2236,1454,6,12,3.4GHz,2019.05,https://www.topcpu.net/cpu/xeon-e-2236
941,Intel Core i3 10105F,1452,4,8,3.7GHz,2021.02,https://www.topcpu.net/cpu/intel-core-i3-10105f
942,Intel Xeon W-2145,1451,8,16,3.7GHz,2017.08,https://www.topcpu.net/cpu/intel-xeon-w-2145
943,AMD EPYC 9374F,1450,32,64,3.85GHz,2022.11,https://www.topcpu.net/cpu/amd-epyc-9374f
944,Intel Core i5 1035G1,1448,4,8,1.0GHz,2019.08,https://www.topcpu.net/cpu/intel-core-i5-1035g1
945,Intel Core i3 10300,1447,4,8,3.7GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i3-10300
946,AMD EPYC 7313P,1445,16,32,3GHz,2021.03,https://www.topcpu.net/cpu/amd-epyc-7313p
947,AMD Ryzen 5 5500U,1445,6,12,2.1GHz,2021.01,https://www.topcpu.net/cpu/amd-ryzen-5-5500u
948,Intel Core i5 10300H,1443,4,8,2.5GHz,2020.04,https://www.topcpu.net/cpu/intel-core-i5-10300h
949,Intel Core i3 10100,1442,4,8,3.6GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i3-10100
950,Intel Core i5 10200H,1442,4,8,2.4GHz,2020.09,https://www.topcpu.net/cpu/intel-core-i5-10200h
951,Intel Xeon Max 9468,1435,48,96,2.1GHz,2023.01,https://www.topcpu.net/cpu/intel-xeon-max-9468
952,AMD Ryzen 3 3100,1434,4,8,3.6GHz,2020.04,https://www.topcpu.net/cpu/amd-ryzen-3-3100
953,AMD EPYC 7763,1432,64,128,2.45GHz,2021.03,https://www.topcpu.net/cpu/amd-epyc-7763
954,Intel Core i9 9960X,1432,16,32,3.1GHz,2018.10,https://www.topcpu.net/cpu/intel-core-i9-9960x
955,Intel Core i7 9700T,1428,8,8,2.0GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i7-9700t
956,Intel Xeon E-2124,1426,4,4,3.4GHz,2018.05,https://www.topcpu.net/cpu/intel-xeon-e-2124
957,Intel Xeon E3-1260L v5,1423,4,8,2.9GHz,2015.10,https://www.topcpu.net/cpu/intel-xeon-e3-1260l-v5
958,AMD Ryzen 7 4800H,1422,8,16,2.9GHz,2020.01,https://www.topcpu.net/cpu/amd-ryzen-7-4800h
959,Intel Core i7 10700T,1421,8,16,2.0GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i7-10700t
960,AMD EPYC 7643P,1420,48,96,2.3GHz,2023.09,https://www.topcpu.net/cpu/amd-epyc-7643p
961,Intel Core i5 7640X,1419,4,4,4.0GHz,2017.05,https://www.topcpu.net/cpu/intel-core-i5-7640x
962,Intel Core i5 9300HF,1416,4,8,2.4GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i5-9300hf
963,Intel Core i7 8559U,1416,4,8,2.7GHz,2018.04,https://www.topcpu.net/cpu/intel-core-i7-8559u
964,AMD Ryzen 7 4800U,1415,8,16,1.8GHz,2020.01,https://www.topcpu.net/cpu/amd-ryzen-7-4800u
965,Intel Core i3 8350K,1415,4,4,4.0GHz,2017.10,https://www.topcpu.net/cpu/intel-core-i3-8350k
966,Intel Xeon Gold 5520+,1414,28,56,2.2GHz,2023.12,https://www.topcpu.net/cpu/intel-xeon-gold-5520
967,Intel Core i7 10810U,1412,6,12,0.8-1.6GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i7-10810u
968,Intel Core i3 9100F,1410,4,4,3.6GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i3-9100f
969,Intel Core i9 7980XE,1410,18,36,2.6GHz,2017.09,https://www.topcpu.net/cpu/intel-core-i9-7980xe
970,Intel Core i3 9300T,1408,4,4,3.2GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i3-9300t
971,AMD EPYC 7Y43,1408,48,96,2.55GHz,2021.01,https://www.topcpu.net/cpu/amd-epyc-7y43
972,AMD Ryzen 9 4900HS,1407,8,16,3.0GHz,2020.03,https://www.topcpu.net/cpu/amd-ryzen-9-4900hs
973,Intel Xeon Platinum 8260M,1406,24,48,2.4GHz,2018.12,https://www.topcpu.net/cpu/xeon-platinum-8260m
974,Intel Core i3 1110G4,1405,2,4,1.5-2.5GHz,2020.09,https://www.topcpu.net/cpu/intel-core-i3-1110g4
975,Intel Xeon D-1735TR,1405,8,16,2.2GHz,2022.02,https://www.topcpu.net/cpu/xeon-d-1735tr
976,Intel Xeon D-1732TE,1405,8,16,1.9GHz,2022.02,https://www.topcpu.net/cpu/xeon-d-1732te
977,Intel Core i7 9750H,1404,6,12,2.6GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i7-9750h
978,Intel Core i5 10400,1401,6,12,2.9GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i5-10400
979,Intel Core i5 8365U,1401,4,8,1.6GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i5-8365u
980,Intel Xeon W-2170B,1400,14,28,2.5GHz,2017.12,https://www.topcpu.net/cpu/intel-xeon-w-2170b
981,Intel Xeon W-3175X,1398,28,56,3.1GHz,2019.01,https://www.topcpu.net/cpu/intel-xeon-w-3175x
982,Intel Xeon W-2125,1397,4,8,4GHz,2017.08,https://www.topcpu.net/cpu/intel-xeon-w-2125
983,Intel Core i5 9400F,1396,6,6,2.9GHz,2019.01,https://www.topcpu.net/cpu/intel-core-i5-9400f
984,AMD Ryzen 5 40,1396,4,8,2.8GHz,2025.10,https://www.topcpu.net/cpu/amd-ryzen-5-40
985,Intel Core i5 1035G7,1390,4,8,1.2GHz,2019.08,https://www.topcpu.net/cpu/intel-core-i5-1035g7
986,Intel Xeon Gold 6326,1389,16,32,2.9GHz,2021.04,https://www.topcpu.net/cpu/intel-xeon-gold-6326
987,Intel Core i9 9920X,1389,12,24,3.5GHz,2018.10,https://www.topcpu.net/cpu/intel-core-i9-9920x
988,AMD Ryzen 5 4600H,1388,6,12,3.0GHz,2020.01,https://www.topcpu.net/cpu/amd-ryzen-5-4600h
989,Intel Core i7 6700,1388,4,8,3.4GHz,2015.09,https://www.topcpu.net/cpu/intel-core-i7-6700
990,AMD EPYC 7413,1386,24,48,2.65GHz,2021.03,https://www.topcpu.net/cpu/amd-epyc-7413
991,Intel Xeon Gold 6348H,1386,24,48,2.3GHz,2021.04,https://www.topcpu.net/cpu/intel-xeon-gold-6348h
992,Intel Xeon Gold 5411N,1386,28,56,1.9GHz,2023.01,https://www.topcpu.net/cpu/intel-xeon-gold-5411n
993,Intel Xeon W-2195,1385,18,36,2.3GHz,2017.08,https://www.topcpu.net/cpu/intel-xeon-w-2195
994,Intel Core i5-1145G7E,1384,4,8,1.5GHz,2020.09,https://www.topcpu.net/cpu/intel-core-i5-1145g7e
995,Intel Xeon W-2150B,1383,10,20,3GHz,2017.12,https://www.topcpu.net/cpu/intel-xeon-w-2150b
996,Intel Core i9 9980HK,1379,8,16,2.4GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i9-9980hk
997,AMD EPYC 7542,1376,32,64,2.9GHz,2019.08,https://www.topcpu.net/cpu/amd-epyc-7542
998,Intel Core i5 8600,1374,6,6,3.1GHz,2018.04,https://www.topcpu.net/cpu/intel-core-i5-8600
999,AMD Ryzen Z2 A,1374,4,8,2.8GHz,2025.06,https://www.topcpu.net/cpu/amd-ryzen-z2-a
1000,Intel Core i5 8500,1372,6,6,3.0GHz,2018.04,https://www.topcpu.net/cpu/intel-core-i5-8500
