排名,名称,跑分,核心数,线程数,频率,上市时间,详情页
216,Intel Core i7 14700HX,15894,20,28,2.1GHz,2024.01,https://www.topcpu.net/cpu/intel-core-i7-14700hx
217,Intel Core Ultra 7 255HX,15879,20,20,2.4GHz,2025.01,https://www.topcpu.net/cpu/intel-core-ultra-7-255hx
218,AMD Ryzen Embedded 7700X,15862,8,16,4.5GHz,2023.11,https://www.topcpu.net/cpu/amd-ryzen-embedded-7700x
219,AMD EPYC 7473X,15829,24,48,2.8GHz,2022.03,https://www.topcpu.net/cpu/amd-epyc-7473x
220,Intel Xeon W-3375,15788,38,76,2.5GHz,2021.07,https://www.topcpu.net/cpu/intel-xeon-w-3375
221,AMD EPYC 7373X,15766,16,32,3.05GHz,2022.03,https://www.topcpu.net/cpu/amd-epyc-7373x
222,AMD EPYC 4345P,15752,8,16,3.8GHz,2025.05,https://www.topcpu.net/cpu/epyc-4345p
223,AMD EPYC 4464P,15737,12,24,3.7GHz,2024.05,https://www.topcpu.net/cpu/epyc-4464p
224,Intel Core Ultra 7 255H,15662,16,16,2.0GHz,2025.01,https://www.topcpu.net/cpu/intel-core-ultra-7-255h
225,AMD EPYC 4364P,15658,8,16,4.5GHz,2024.05,https://www.topcpu.net/cpu/epyc-4364p
226,AMD Ryzen 9 7940HX,15655,16,32,2.4GHz,2024.01,https://www.topcpu.net/cpu/amd-ryzen-9-7940hx
227,AMD Ryzen Embedded 7945,15625,12,24,3.7GHz,2023.11,https://www.topcpu.net/cpu/amd-ryzen-embedded-7945
228,Intel Xeon w7-3465X,15617,28,56,2.5GHz,2023.02,https://www.topcpu.net/cpu/intel-xeon-w7-3465x
229,AMD Ryzen AI Max Pro 380,15608,6,12,3.6GHz,2025.01,https://www.topcpu.net/cpu/amd-ryzen-ai-max-pro-380
230,Intel Xeon E-2488,15562,8,16,3.2GHz,2023.12,https://www.topcpu.net/cpu/xeon-e-2488
231,Intel Core i9 12900KS,15546,16,24,3.4GHz,2022.04,https://www.topcpu.net/cpu/intel-core-i9-12900ks
232,AMD Ryzen AI 9 HX 475,15489,12,24,2.0GHz,2026.01,https://www.topcpu.net/cpu/amd-ryzen-ai-9-hx-475
233,AMD Ryzen AI 9 HX 470,15457,12,24,2.0GHz,2026.01,https://www.topcpu.net/cpu/amd-ryzen-ai-9-hx-470
234,Intel Core i7 12700KF,15374,12,20,3.6GHz,2021.10,https://www.topcpu.net/cpu/intel-core-i7-12700kf
235,Intel Core i5 14600T,15337,14,20,1.8GHz,2024.01,https://www.topcpu.net/cpu/intel-core-i5-14600t
236,AMD EPYC 4545P,15309,16,32,3GHz,2025.05,https://www.topcpu.net/cpu/epyc-4545p
237,AMD Ryzen 9 8940HX,15308,16,32,2.4GHz,2025.04,https://www.topcpu.net/cpu/amd-ryzen-9-8940hx
238,AMD EPYC 4564P,15303,16,32,4.5GHz,2024.05,https://www.topcpu.net/cpu/epyc-4564p
239,Intel Core Ultra 7 356H,15294,16,16,1.9GHz,2026.01,https://www.topcpu.net/cpu/intel-core-ultra-7-356h
240,Intel Core i7 14650HX,15271,16,24,2.2GHz,2024.01,https://www.topcpu.net/cpu/intel-core-i7-14650hx
241,Intel Xeon Platinum 8454H,15255,32,64,2.1GHz,2023.01,https://www.topcpu.net/cpu/intel-xeon-platinum-8454h
242,Qualcomm Snapdragon X Elite,15226,12,12,3.8GHz,2023.10,https://www.topcpu.net/cpu/qualcomm-snapdragon-x-elite
243,Qualcomm Snapdragon X Elite (X1E-84-100),15200,12,12,3.8GHz,2023.10,https://www.topcpu.net/cpu/qualcomm-snapdragon-x-elite-x1e-84-100
244,AMD Ryzen AI 9 HX 375,15125,12,24,2.0GHz,2024.07,https://www.topcpu.net/cpu/amd-ryzen-ai-9-hx-375
245,Apple M4 10 Core,15114,10,10,4.41GHz,2024.05,https://www.topcpu.net/cpu/apple-m4-10-core
246,Intel Xeon w5-2565X,15096,18,36,3.2GHz,2024.08,https://www.topcpu.net/cpu/xeon-w5-2565x
247,Apple M3 Pro,15083,12,12,4.05GHz,2023.10,https://www.topcpu.net/cpu/apple-m3-pro
248,Intel Xeon w5-3525,15077,16,32,3.2GHz,2024.08,https://www.topcpu.net/cpu/xeon-w5-3525
249,AMD Ryzen 7 7745HX,15066,8,16,3.6GHz,2023.01,https://www.topcpu.net/cpu/amd-ryzen-7-7745hx
250,AMD Ryzen 5 9600X,15031,6,12,3.9GHz,2024.06,https://www.topcpu.net/cpu/amd-ryzen-5-9600x
251,Intel Xeon Gold 6314U,14993,32,64,2.3GHz,2021.04,https://www.topcpu.net/cpu/intel-xeon-gold-6314u
252,Apple M2 Max,14905,12,12,3.5GHz,2023.01,https://www.topcpu.net/cpu/apple-m2-max
253,AMD EPYC 9115,14883,16,32,2.6GHz,2024.10,https://www.topcpu.net/cpu/amd-epyc-9115
254,Intel Core i5 14500,14869,14,20,2.6GHz,2024.01,https://www.topcpu.net/cpu/intel-core-i5-14500
255,AMD Ryzen AI 9 365,14860,10,20,2.0GHz,2024.06,https://www.topcpu.net/cpu/amd-ryzen-ai-9-365
256,Intel Core i9 13900HK,14855,14,20,2.6GHz,2023.01,https://www.topcpu.net/cpu/intel-core-i9-13900hk
257,AMD Ryzen 7 7700X,14853,8,16,4.5GHz,2022.09,https://www.topcpu.net/cpu/amd-ryzen-7-7700x
258,Intel Xeon Gold 6538N,14831,32,64,2.1GHz,2023.12,https://www.topcpu.net/cpu/intel-xeon-gold-6538n
259,AMD Ryzen 7 Pro 9745,14824,8,16,3.8GHz,2026.01,https://www.topcpu.net/cpu/amd-ryzen-7-pro-9745
260,AMD Ryzen 5 9600,14815,6,12,3.8GHz,2025.02,https://www.topcpu.net/cpu/amd-ryzen-5-9600
261,Intel Core 7 251E,14780,24,32,2.1GHz,2025.01,https://www.topcpu.net/cpu/intel-core-7-251e
262,Intel Core Ultra 7 251HX,14777,18,18,,2026.04,https://www.topcpu.net/cpu/intel-core-ultra-7-251hx
263,Intel Xeon Gold 5520+,14750,28,56,2.2GHz,2023.12,https://www.topcpu.net/cpu/intel-xeon-gold-5520
264,Intel Xeon w7-2475X,14749,20,40,2.6GHz,2023.02,https://www.topcpu.net/cpu/intel-xeon-w7-2475x
265,Intel Xeon 6353P,14749,8,16,2.7GHz,2025.02,https://www.topcpu.net/cpu/xeon-6353p
266,AMD Ryzen Threadripper PRO 5945WX,14741,12,24,4.1GHz,2022.03,https://www.topcpu.net/cpu/amd-ryzen-threadripper-pro-5945wx
267,Intel Core i7 12700K,14728,12,20,3.6GHz,2021.10,https://www.topcpu.net/cpu/intel-core-i7-12700k
268,Intel Core i9 13900H,14727,14,20,2.6GHz,2023.01,https://www.topcpu.net/cpu/intel-core-i9-13900h
269,Intel Core Ultra 5 225F,14714,10,10,3.3GHz,2024.12,https://www.topcpu.net/cpu/intel-core-ultra-5-225f
270,AMD Ryzen 7 7800X3D,14702,8,16,4.4GHz,2023.01,https://www.topcpu.net/cpu/amd-ryzen-7-7800x3d
271,Intel Xeon Gold 5318N,14660,24,48,2.1GHz,2021.04,https://www.topcpu.net/cpu/intel-xeon-gold-5318n
272,AMD EPYC Embedded 8224P,14621,24,48,2.55GHz,2023.09,https://www.topcpu.net/cpu/epyc-embedded-8224p
273,AMD EPYC 4245P,14616,6,12,3.9GHz,2025.05,https://www.topcpu.net/cpu/epyc-4245p
274,Qualcomm Snapdragon X Elite (X1E-80-100),14595,12,12,3.4GHz,2023.10,https://www.topcpu.net/cpu/qualcomm-snapdragon-x-elite-x1e-80-100
275,Intel Xeon w7-3445,14583,20,40,2.5GHz,2023.02,https://www.topcpu.net/cpu/intel-xeon-w7-3445
276,Intel Core i7 13700HX,14548,16,24,2.1GHz,2023.01,https://www.topcpu.net/cpu/intel-core-i7-13700hx
277,Intel Core Ultra 7 265H,14531,16,16,2.2GHz,2025.01,https://www.topcpu.net/cpu/intel-core-ultra-7-265h
278,AMD Ryzen 9 PRO 7945,14516,12,24,3.7GHz,2023.06,https://www.topcpu.net/cpu/amd-ryzen-9-pro-7945
279,Intel Xeon Gold 6554S,14516,36,72,2.2GHz,2023.12,https://www.topcpu.net/cpu/xeon-gold-6554s
280,Intel Xeon Gold 6554S,14516,36,72,2.2GHz,2023.12,https://www.topcpu.net/cpu/intel-xeon-gold-6554s
281,AMD EPYC 4364P,14502,8,16,4.5GHz,2024.05,https://www.topcpu.net/cpu/amd-epyc-4364p
282,Intel Core Ultra 5 245T,14476,14,14,2.2GHz,2025.01,https://www.topcpu.net/cpu/intel-core-ultra-5-245t
283,Intel Core Ultra 5 225T,14449,10,10,2.5GHz,2025.01,https://www.topcpu.net/cpu/intel-core-ultra-5-225t
284,Intel Core Ultra 5 338H,14448,12,12,1.9GHz,2026.01,https://www.topcpu.net/cpu/intel-core-ultra-5-338h
285,Intel Core i9 12900HX,14447,16,24,2.3GHz,2022.05,https://www.topcpu.net/cpu/intel-core-i9-12900hx
286,AMD EPYC 9555P,14391,64,128,3.2GHz,2024.10,https://www.topcpu.net/cpu/amd-epyc-9555p
287,Qualcomm Snapdragon X2 Plus (X2P 64 100),14380,10,10,3.4GHz,2026.01,https://www.topcpu.net/cpu/qualcomm-snapdragon-x2-plus-x2p-64-100
288,AMD Ryzen 7 8700G,14342,8,16,4.3GHz,2024.01,https://www.topcpu.net/cpu/amd-ryzen-7-8700g
289,AMD EPYC Embedded 8124P,14324,16,32,2.45GHz,2023.09,https://www.topcpu.net/cpu/epyc-embedded-8124p
290,AMD Ryzen 7 8700F,14317,8,16,4.1GHz,2024.05,https://www.topcpu.net/cpu/amd-ryzen-7-8700f
291,AMD Ryzen AI Max Pro 385,14307,8,16,3.6GHz,2025.01,https://www.topcpu.net/cpu/amd-ryzen-ai-max-pro-385
292,AMD Ryzen 5 7600,14277,6,12,3.8GHz,2023.01,https://www.topcpu.net/cpu/amd-ryzen-5-7600
293,Apple M2 Pro,14275,12,12,3.5GHz,2023.01,https://www.topcpu.net/cpu/apple-m2-pro
294,Intel Core i9 12950HX,14260,16,24,2.3GHz,2022.05,https://www.topcpu.net/cpu/intel-core-i9-12950hx
295,AMD Ryzen 5 9500F,14235,6,12,3.8GHz,2025.09,https://www.topcpu.net/cpu/amd-ryzen-5-9500f
296,AMD Ryzen AI 9 465,14233,10,20,2.0GHz,2026.01,https://www.topcpu.net/cpu/amd-ryzen-ai-9-465
297,Intel Xeon w5-3535X,14217,20,40,2.9GHz,2024.08,https://www.topcpu.net/cpu/xeon-w5-3535x
298,Intel Core i9 14901E,14185,8,16,2.8GHz,2024.07,https://www.topcpu.net/cpu/intel-core-i9-14901e
299,Intel Xeon Gold 6448H,14098,32,64,2.4GHz,2023.01,https://www.topcpu.net/cpu/intel-xeon-gold-6448h
300,Intel Xeon Gold 6342,14098,24,48,2.8GHz,2021.04,https://www.topcpu.net/cpu/intel-xeon-gold-6342
301,Qualcomm Snapdragon X Elite (X1E-78-100),14047,12,12,3.4GHz,2023.10,https://www.topcpu.net/cpu/qualcomm-snapdragon-x-elite-x1e-78-100
302,Intel Core Ultra 5 225,14010,10,10,3.3GHz,2024.12,https://www.topcpu.net/cpu/intel-core-ultra-5-225
303,AMD Ryzen Threadripper PRO 5975WX,13993,32,64,3.6GHz,2022.03,https://www.topcpu.net/cpu/amd-ryzen-threadripper-pro-5975wx
304,Intel Xeon Gold 6312U,13961,24,48,2.4GHz,2021.04,https://www.topcpu.net/cpu/intel-xeon-gold-6312u
305,Intel Xeon w7-3555,13936,28,56,2.7GHz,2024.08,https://www.topcpu.net/cpu/xeon-w7-3555
306,Intel Core 7 250H,13933,14,20,2.5GHz,2024.12,https://www.topcpu.net/cpu/intel-core-7-250h
307,AMD Ryzen 9 5950X,13903,16,32,3.4GHz,2020.10,https://www.topcpu.net/cpu/amd-ryzen-9-5950x
308,Intel Xeon Gold 6338N,13894,32,64,2.2GHz,2021.04,https://www.topcpu.net/cpu/intel-xeon-gold-6338n
309,Intel Core Ultra 5 336H,13891,12,12,1.9GHz,2026.01,https://www.topcpu.net/cpu/intel-core-ultra-5-336h
310,AMD Ryzen Embedded 7745,13865,8,16,3.8GHz,2023.11,https://www.topcpu.net/cpu/amd-ryzen-embedded-7745
311,Intel Core i5 13490F,13862,10,16,2.5GHz,2023.02,https://www.topcpu.net/cpu/intel-core-i5-13490f
312,AMD Ryzen 7 7700,13858,8,16,3.8GHz,2023.01,https://www.topcpu.net/cpu/amd-ryzen-7-7700
313,Intel Xeon Gold 5318Y,13846,24,48,2.1GHz,2021.04,https://www.topcpu.net/cpu/intel-xeon-gold-5318y
314,AMD EPYC 7J13,13812,64,128,2.55GHz,2021.01,https://www.topcpu.net/cpu/amd-epyc-7j13
315,Intel Core i5-14490F,13801,10,16,2.5GHz,2024.01,https://www.topcpu.net/cpu/intel-core-i5-14490f
316,Intel Core Ultra 5 235H,13788,14,14,2.4GHz,2025.01,https://www.topcpu.net/cpu/intel-core-ultra-5-235h
317,Intel Core i5 13600,13739,14,20,2.7GHz,2023.01,https://www.topcpu.net/cpu/intel-core-i5-13600
318,AMD EPYC 7763,13737,64,128,2.45GHz,2021.03,https://www.topcpu.net/cpu/amd-epyc-7763
319,Intel Xeon Platinum 8260M,13703,24,48,2.4GHz,2018.12,https://www.topcpu.net/cpu/xeon-platinum-8260m
320,Intel Core i9 12900F,13687,16,24,2.4GHz,2022.01,https://www.topcpu.net/cpu/intel-core-i9-12900f
321,Intel Core i7 13790F,13673,16,24,2.1GHz,2023.02,https://www.topcpu.net/cpu/intel-core-i7-13790f
322,Intel Core i7 13650HX,13670,14,20,2.6GHz,2023.01,https://www.topcpu.net/cpu/intel-core-i7-13650hx
323,AMD Ryzen AI 7 450,13669,8,16,2.0GHz,2026.01,https://www.topcpu.net/cpu/amd-ryzen-ai-7-450
324,Apple M4 8 Core,13664,8,8,4.41GHz,2024.10,https://www.topcpu.net/cpu/apple-m4-8-core
325,AMD Ryzen Threadripper Pro 3995WX,13638,16,32,3.9GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-threadripper-pro-3995wx
326,AMD Ryzen Threadripper Pro 3955WX,13630,16,32,3.9GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-threadripper-pro-3955wx
327,Intel Core Ultra 9 185H,13624,16,22,2.3GHz,2023.12,https://www.topcpu.net/cpu/intel-core-ultra-9-185h
328,Intel Xeon Gold 6534,13621,8,16,3.9GHz,2023.12,https://www.topcpu.net/cpu/intel-xeon-gold-6534
329,AMD Ryzen 7 PRO 7745,13615,8,16,3.8GHz,2023.06,https://www.topcpu.net/cpu/ryzen-7-pro-7745
330,AMD Ryzen 9 5900XT,13539,16,32,3.3GHz,2024.07,https://www.topcpu.net/cpu/amd-ryzen-9-5900xt
331,Intel Xeon w5-2545,13539,12,24,3.5GHz,2024.08,https://www.topcpu.net/cpu/xeon-w5-2545
332,AMD Ryzen 5 Pro 9645,13515,6,12,3.9GHz,2026.01,https://www.topcpu.net/cpu/amd-ryzen-5-pro-9645
333,Intel Xeon w9-3575X,13512,44,88,2.2GHz,2024.08,https://www.topcpu.net/cpu/xeon-w9-3575x
334,Intel Xeon Platinum 8444H,13512,16,32,2.9GHz,2023.01,https://www.topcpu.net/cpu/intel-xeon-platinum-8444h
335,Intel Core i5 14400,13466,10,16,2.5GHz,2024.01,https://www.topcpu.net/cpu/intel-core-i5-14400
336,Intel Core i5 13600HX,13448,14,20,2.6GHz,2023.01,https://www.topcpu.net/cpu/intel-core-i5-13600hx
337,Intel Xeon w7-3545,13426,24,48,2.7GHz,2023.08,https://www.topcpu.net/cpu/xeon-w7-3545
338,Intel Core Ultra 5 225H,13398,14,14,1.7GHz,2025.01,https://www.topcpu.net/cpu/intel-core-ultra-5-225h
339,Intel Core i9 12900,13396,16,24,2.4GHz,2022.01,https://www.topcpu.net/cpu/intel-core-i9-12900
340,Intel Core i7 12800HX,13378,16,24,2.0GHz,2022.05,https://www.topcpu.net/cpu/intel-core-i7-12800hx
341,AMD EPYC 7303,13363,16,32,2.4GHz,2023.09,https://www.topcpu.net/cpu/amd-epyc-7303
342,Intel Xeon Platinum 8558,13358,48,96,2.1GHz,2023.12,https://www.topcpu.net/cpu/intel-xeon-platinum-8558
343,Intel Xeon Platinum 8558,13358,48,96,2.1GHz,2023.12,https://www.topcpu.net/cpu/intel-xeon-platinum-8558
344,AMD EPYC Embedded 8324P,13349,32,64,2.65GHz,2023.09,https://www.topcpu.net/cpu/epyc-embedded-8324p
345,AMD EPYC 8324P,13349,32,64,2.65GHz,2023.09,https://www.topcpu.net/cpu/amd-epyc-8324p
346,AMD Ryzen 5 7500F,13316,6,12,3.7GHz,2023.07,https://www.topcpu.net/cpu/amd-ryzen-5-7500f
347,AMD Ryzen 9 8945HS,13316,8,16,4.0GHz,2023.12,https://www.topcpu.net/cpu/amd-ryzen-9-8945hs
348,,13297,10,10,3.4GHz,2024.09,https://www.topcpu.net/cpu/qualcomm-snapdragon-x-plus-x1p-66-100
349,AMD EPYC 9174F,13296,16,32,4.1GHz,2022.11,https://www.topcpu.net/cpu/amd-epyc-9174f
350,Intel Xeon w7-3445,13287,20,40,2.5GHz,2023.02,https://www.topcpu.net/cpu/xeon-w7-3445
351,Intel Core 7 240H,13279,10,16,2.5GHz,2024.12,https://www.topcpu.net/cpu/intel-core-7-240h
352,Intel Core 9 270H,13272,14,20,2.7GHz,2024.12,https://www.topcpu.net/cpu/intel-core-9-270h
353,AMD Ryzen 7 8845HS,13256,8,16,3.8GHz,2023.12,https://www.topcpu.net/cpu/amd-ryzen-7-8845hs
354,AMD EPYC 9475F,13246,48,96,3.65GHz,2024.10,https://www.topcpu.net/cpu/amd-epyc-9475f
355,Intel Core i7 13700H,13208,14,20,2.4GHz,2023.01,https://www.topcpu.net/cpu/intel-core-i7-13700h
356,Intel Xeon Platinum 8468V,13187,48,96,2.4GHz,2023.01,https://www.topcpu.net/cpu/intel-xeon-platinum-8468v
357,AMD Ryzen Embedded 7600X,13168,6,12,4.7GHz,2023.11,https://www.topcpu.net/cpu/amd-ryzen-embedded-7600x
358,Intel Xeon Gold 5515+,13165,8,16,3.2GHz,2023.12,https://www.topcpu.net/cpu/intel-xeon-gold-5515
359,Intel Core Ultra 5 245HX,13155,14,14,3.1GHz,2025.01,https://www.topcpu.net/cpu/intel-core-ultra-5-245hx
360,AMD Ryzen 9 8940H,13104,8,16,4.0GHz,2024.01,https://www.topcpu.net/cpu/amd-ryzen-9-8940h
361,Intel Xeon Max 9462,13062,32,64,2.7GHz,2023.01,https://www.topcpu.net/cpu/intel-xeon-max-9462
362,AMD EPYC 4244P,13013,6,12,3.8GHz,2024.05,https://www.topcpu.net/cpu/amd-epyc-4244p
363,AMD EPYC 7552,12986,48,96,2.2GHz,2019.08,https://www.topcpu.net/cpu/epyc-7552
364,Intel Core Ultra 7 165H,12985,16,22,1.4GHz,2023.12,https://www.topcpu.net/cpu/intel-core-ultra-7-165h
365,Qualcomm Snapdragon X Plus,12973,10,10,3.4GHz,2024.04,https://www.topcpu.net/cpu/qualcomm-snapdragon-x-plus
366,Qualcomm Snapdragon X Plus (X1P-64-100),12970,10,10,3.4GHz,2024.04,https://www.topcpu.net/cpu/qualcomm-snapdragon-x-plus-x1p-64-100
367,Intel Xeon w5-2445,12954,10,20,3.1GHz,2023.02,https://www.topcpu.net/cpu/intel-xeon-w5-2445
368,Intel Xeon Gold 6434,12948,8,16,3.7GHz,2023.01,https://www.topcpu.net/cpu/intel-xeon-gold-6434
369,Intel Core i9 13905H,12944,14,20,2.6GHz,2023.01,https://www.topcpu.net/cpu/intel-core-i9-13905h
370,Intel Core i5 12600KF,12937,10,16,3.7GHz,2021.10,https://www.topcpu.net/cpu/intel-core-i5-12600kf
371,AMD Ryzen Threadripper 3970X,12929,32,64,3.7GHz,2019.11,https://www.topcpu.net/cpu/amd-ryzen-threadripper-3970x
372,Intel Xeon 6746E,12915,112,112,2GHz,2024.06,https://www.topcpu.net/cpu/xeon-6746e
373,Intel Xeon E-2478,12915,8,16,2.8GHz,2023.12,https://www.topcpu.net/cpu/xeon-e-2478
374,Intel Core i7 13800H,12899,14,20,2.5GHz,2023.01,https://www.topcpu.net/cpu/intel-core-i7-13800h
375,Intel Core i5 13500HX,12886,14,20,2.5GHz,2023.01,https://www.topcpu.net/cpu/intel-core-i5-13500hx
376,Intel Core i7 12700,12863,12,20,2.1GHz,2022.01,https://www.topcpu.net/cpu/intel-core-i7-12700
377,Intel Core i5 13500E,12855,14,20,2.4GHz,2023.01,https://www.topcpu.net/cpu/intel-core-i5-13500e
378,AMD Ryzen 9 7940HS,12852,8,16,4.0GHz,2023.04,https://www.topcpu.net/cpu/amd-ryzen-9-7940hs
379,AMD Ryzen 9 7845HX,12851,12,24,3.0GHz,2023.01,https://www.topcpu.net/cpu/amd-ryzen-9-7845hx
380,AMD EPYC 9734,12850,112,224,2.2GHz,2023.06,https://www.topcpu.net/cpu/amd-epyc-9734
381,AMD Ryzen Embedded 8845HS,12796,8,16,3.8GHz,2024.04,https://www.topcpu.net/cpu/amd-ryzen-embedded-8845hs
382,AMD Ryzen 7 PRO 8845HS,12796,8,16,3.8GHz,2024.04,https://www.topcpu.net/cpu/amd-ryzen-7-pro-8845hs
383,Intel Xeon 6357P,12769,8,16,3GHz,2025.02,https://www.topcpu.net/cpu/xeon-6357p
384,Intel Core i7 12700F,12755,12,20,2.1GHz,2022.01,https://www.topcpu.net/cpu/intel-core-i7-12700f
385,Intel Core i7 13705H,12715,14,20,2.4GHz,2023.01,https://www.topcpu.net/cpu/intel-core-i7-13705h
386,AMD Ryzen 9 270,12705,8,16,4.0GHz,2025.01,https://www.topcpu.net/cpu/amd-ryzen-9-270
387,Intel Core i5 14500HX,12704,14,20,2.6GHz,2024.01,https://www.topcpu.net/cpu/intel-core-i5-14500hx
388,AMD Ryzen AI 7 350,12679,8,16,2.0GHz,2025.01,https://www.topcpu.net/cpu/amd-ryzen-ai-7-350
389,Apple M1 Max,12674,10,10,3.2GHz,2021.10,https://www.topcpu.net/cpu/apple-m1-max
390,AMD Ryzen 7 H 255,12673,8,16,3.8GHz,2025.08,https://www.topcpu.net/cpu/amd-ryzen-7-h-255
391,AMD EPYC 7F52,12651,16,32,3.5GHz,2020.04,https://www.topcpu.net/cpu/epyc-7f52
392,Intel Core i5 14400F,12609,10,16,2.5GHz,2024.01,https://www.topcpu.net/cpu/intel-core-i5-14400f
393,AMD Ryzen 9 5900X,12589,12,24,3.7GHz,2020.10,https://www.topcpu.net/cpu/amd-ryzen-9-5900x
394,Intel Core i9 12900TE,12563,16,24,1.1GHz,2022.01,https://www.topcpu.net/cpu/intel-core-i9-12900te
395,AMD EPYC 8124P,12550,16,32,2.45GHz,2023.09,https://www.topcpu.net/cpu/amd-epyc-8124p
396,Intel Xeon E-2468,12548,8,16,2.6GHz,2023.12,https://www.topcpu.net/cpu/xeon-e-2468
397,Intel Xeon Gold 6421N,12541,32,64,1.8GHz,2023.01,https://www.topcpu.net/cpu/intel-xeon-gold-6421n
398,Intel Core Ultra 7 155H,12505,16,22,1.4GHz,2023.12,https://www.topcpu.net/cpu/intel-core-ultra-7-155h
399,Intel Core Ultra 7 155HL,12505,16,22,1.4GHz,2024.04,https://www.topcpu.net/cpu/intel-core-ultra-7-155hl
400,Intel Core i5 13600H,12504,12,16,2.8GHz,2023.01,https://www.topcpu.net/cpu/intel-core-i5-13600h
401,AMD Ryzen 5 7600X,12453,6,12,4.7GHz,2022.09,https://www.topcpu.net/cpu/amd-ryzen-5-7600x
402,AMD Ryzen 5 8600G,12453,6,12,4.3GHz,2024.01,https://www.topcpu.net/cpu/amd-ryzen-5-8600g
403,AMD Ryzen 5 7600X3D,12403,6,12,4.1GHz,2024.09,https://www.topcpu.net/cpu/amd-ryzen-5-7600x3d
404,AMD Ryzen 5 PRO 7645,12396,6,12,3.8GHz,2023.06,https://www.topcpu.net/cpu/ryzen-5-pro-7645
405,Intel Core i9 12900T,12384,16,24,1.4GHz,2022.01,https://www.topcpu.net/cpu/intel-core-i9-12900t
406,Intel Core i5 13450HX,12353,10,16,2.4GHz,2023.01,https://www.topcpu.net/cpu/intel-core-i5-13450hx
407,Intel Xeon Platinum 8592V,12348,64,128,2GHz,2023.12,https://www.topcpu.net/cpu/intel-xeon-platinum-8592v
408,Intel Core i7 13620H,12301,10,16,2.4GHz,2023.01,https://www.topcpu.net/cpu/intel-core-i7-13620h
409,AMD EPYC 7C13,12279,64,128,2GHz,2021.01,https://www.topcpu.net/cpu/amd-epyc-7c13
410,Intel Core 5 220H,12238,12,16,2.7GHz,2024.12,https://www.topcpu.net/cpu/intel-core-5-220h
411,AMD Ryzen 5 7400F,12238,6,12,3.7GHz,2025.01,https://www.topcpu.net/cpu/amd-ryzen-5-7400f
412,Intel Core i5 12600K,12188,10,16,3.7GHz,2021.10,https://www.topcpu.net/cpu/intel-core-i5-12600k
413,Intel Core i7 12850HX,12173,16,24,2.1GHz,2022.05,https://www.topcpu.net/cpu/intel-core-i7-12850hx
414,Intel Xeon Platinum 8481C,12173,56,112,2GHz,2023.01,https://www.topcpu.net/cpu/xeon-platinum-8481c
415,Intel Core i9 12900HK,12172,14,20,2.5GHz,2022.01,https://www.topcpu.net/cpu/intel-core-i9-12900hk
416,Intel Core Ultra 5 235HX,12142,14,14,2.9GHz,2025.01,https://www.topcpu.net/cpu/intel-core-ultra-5-235hx
417,Intel Xeon w3-2535,12112,10,20,3.5GHz,2024.08,https://www.topcpu.net/cpu/xeon-w3-2535
418,Intel Xeon Platinum 8558P,12101,48,96,2.7GHz,2023.12,https://www.topcpu.net/cpu/intel-xeon-platinum-8558p
419,Intel Xeon Gold 6326,12085,16,32,2.9GHz,2021.04,https://www.topcpu.net/cpu/intel-xeon-gold-6326
420,AMD Ryzen 7 7840HS,12085,8,16,3.8GHz,2023.04,https://www.topcpu.net/cpu/amd-ryzen-7-7840hs
421,Intel Core i7 12650HX,12081,14,20,2.0GHz,2022.05,https://www.topcpu.net/cpu/intel-core-i7-12650hx
422,Intel Xeon W-3345,12075,24,48,3GHz,2021.07,https://www.topcpu.net/cpu/intel-xeon-w-3345
423,AMD Ryzen AI 7 PRO 350,12017,8,16,2GHz,2025.01,https://www.topcpu.net/cpu/amd-ryzen-ai-7-pro-350
424,Intel Core Ultra 5 235T,12015,14,14,2.2GHz,2025.01,https://www.topcpu.net/cpu/intel-core-ultra-5-235t
425,Intel Core i9 12900H,11973,14,20,2.5GHz,2022.01,https://www.topcpu.net/cpu/intel-core-i9-12900h
426,Qualcomm Snapdragon X2 Plus (X2P 42 100),11952,6,6,3.4GHz,2026.01,https://www.topcpu.net/cpu/qualcomm-snapdragon-x2-plus-x2p-42-100
427,AMD Ryzen AI 7 Pro 360,11926,8,16,2.0GHz,2024.10,https://www.topcpu.net/cpu/amd-ryzen-ai-7-pro-360
428,Intel Xeon Platinum 8360H,11918,24,48,3GHz,2021.04,https://www.topcpu.net/cpu/intel-xeon-platinum-8360h
429,AMD Ryzen 5 7645HX,11906,6,12,4.0GHz,2023.01,https://www.topcpu.net/cpu/amd-ryzen-5-7645hx
430,Intel Xeon w5-3425,11861,12,24,3.2GHz,2023.02,https://www.topcpu.net/cpu/intel-xeon-w5-3425
431,AMD Ryzen Z2 Extreme,11860,8,16,2.0GHz,2025.06,https://www.topcpu.net/cpu/amd-ryzen-z2-extreme
432,AMD Ryzen 7 Pro 7840HS,11851,8,16,3.8GHz,2023.06,https://www.topcpu.net/cpu/amd-ryzen-7-pro-7840hs
433,Intel Core i5 14450HX,11849,10,16,2.4GHz,2024.01,https://www.topcpu.net/cpu/intel-core-i5-14450hx
434,Intel Xeon Gold 6434H,11816,8,16,3.7GHz,2023.01,https://www.topcpu.net/cpu/intel-xeon-gold-6434h
