排名,名称,跑分,核心数,线程数,频率,上市时间,详情页
430,Intel Core i7 1165G7,10383,4,8,1.2-2.8GHz,2020.09,https://www.topcpu.net/cpu/intel-core-i7-1165g7
431,Intel Core 3 N355,10377,8,8,,2025.01,https://www.topcpu.net/cpu/intel-core-3-n355
432,Intel Core i7 8700T,10297,6,12,2.4GHz,2018.04,https://www.topcpu.net/cpu/intel-core-i7-8700t
433,Intel Core i5 9600,10296,6,6,3.1GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i5-9600
434,Intel Core i7 8850H,10245,6,12,2.6GHz,2018.04,https://www.topcpu.net/cpu/intel-core-i7-8850h
435,Intel Core i5 8600K,10201,6,6,3.6GHz,2017.10,https://www.topcpu.net/cpu/intel-core-i5-8600k
436,Intel Core i5 9500F,10199,6,6,3.0GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i5-9500f
437,Intel Core i5 10500T,10161,6,12,2.3GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i5-10500t
438,Intel Core i5 1155G7,10090,4,8,1.0-2.5GHz,2021.06,https://www.topcpu.net/cpu/intel-core-i5-1155g7
439,Intel Core i5 1145G7,10044,4,8,1.1-2.6GHz,2020.09,https://www.topcpu.net/cpu/intel-core-i5-1145g7
440,Intel Core i3 10320,10004,4,8,3.8GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i3-10320
441,Intel Core i3 N305,10001,8,8,0GHz,2023.01,https://www.topcpu.net/cpu/intel-core-i3-n305
442,Intel Core i5 1135G7,9990,4,8,0.9-2.4GHz,2020.09,https://www.topcpu.net/cpu/intel-core-i5-1135g7
443,AMD Ryzen 3 5300U,9949,4,8,2.6GHz,2021.01,https://www.topcpu.net/cpu/amd-ryzen-3-5300u
444,Intel Core i7 8750H,9942,6,12,2.2GHz,2018.04,https://www.topcpu.net/cpu/intel-core-i7-8750h
445,Intel Core i5 10400T,9901,6,12,2.0GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i5-10400t
446,Intel Core i5 8600,9853,6,6,3.1GHz,2018.04,https://www.topcpu.net/cpu/intel-core-i5-8600
447,Intel Core i7 7740X,9824,4,8,4.3GHz,2017.05,https://www.topcpu.net/cpu/intel-core-i7-7740x
448,Intel Core i7 10710U,9822,6,12,1.1GHz,2019.08,https://www.topcpu.net/cpu/intel-core-i7-10710u
449,Intel Core i3 1125G4,9821,4,8,0.9-2.0GHz,2020.09,https://www.topcpu.net/cpu/intel-core-i3-1125g4
450,Intel Core i7 1068NG7,9787,4,8,2.3GHz,2020.01,https://www.topcpu.net/cpu/intel-core-i7-1068ng7
451,Intel Core i5 1140G7,9774,4,8,0.8-1.8GHz,2020.09,https://www.topcpu.net/cpu/intel-core-i5-1140g7
452,Intel Core i5 9500,9723,6,6,3.0GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i5-9500
453,Intel Core i7 7700K,9594,4,8,4.2GHz,2017.01,https://www.topcpu.net/cpu/intel-core-i7-7700k
454,Intel Core i5 8500,9561,6,6,3.0GHz,2018.04,https://www.topcpu.net/cpu/intel-core-i5-8500
455,Intel Core i5 9400F,9511,6,6,2.9GHz,2019.01,https://www.topcpu.net/cpu/intel-core-i5-9400f
456,AMD Ryzen 5 2500X,9465,4,8,3.6GHz,2018.09,https://www.topcpu.net/cpu/amd-ryzen-5-2500x
457,Intel Core i5 9400,9431,6,6,2.9GHz,2019.01,https://www.topcpu.net/cpu/intel-core-i5-9400
458,Intel Core i3 10300,9364,4,8,3.7GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i3-10300
459,Intel Core i5 1038NG7,9353,4,8,2.0GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i5-1038ng7
460,Intel Core i5 9600T,9309,6,6,2.3GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i5-9600t
461,AMD Ryzen 5 3400G,9281,4,8,3.7GHz,2019.07,https://www.topcpu.net/cpu/amd-ryzen-5-3400g
462,AMD Ryzen 3 7320U,9256,4,8,2.4GHz,2023.01,https://www.topcpu.net/cpu/amd-ryzen-3-7320u
463,Intel Core i5 8400,9214,6,6,2.8GHz,2017.10,https://www.topcpu.net/cpu/intel-core-i5-8400
464,Intel Core i7 1160G7,9168,4,8,0.9-2.1GHz,2020.09,https://www.topcpu.net/cpu/intel-core-i7-1160g7
465,AMD Ryzen 5 1500X,9063,4,8,3.5GHz,2017.04,https://www.topcpu.net/cpu/amd-ryzen-5-1500x
466,Intel Core i3 10105F,8995,4,8,3.7GHz,2021.02,https://www.topcpu.net/cpu/intel-core-i3-10105f
467,Intel Core i5 1130G7,8943,4,8,0.8-1.8GHz,2020.09,https://www.topcpu.net/cpu/intel-core-i5-1130g7
468,Intel Core i7 6700K,8928,4,8,4.0GHz,2015.08,https://www.topcpu.net/cpu/intel-core-i7-6700k
469,AMD Ryzen 5 3400GE,8881,4,8,3.3GHz,2019.09,https://www.topcpu.net/cpu/amd-ryzen-5-3400ge
470,Intel Core i5 10400H,8812,4,8,2.6GHz,2020.04,https://www.topcpu.net/cpu/intel-core-i5-10400h
471,Intel Core i3 10100F,8787,4,8,3.6GHz,2020.10,https://www.topcpu.net/cpu/intel-core-i3-10100f
472,AMD Ryzen 5 2400G,8730,4,8,3.6GHz,2018.02,https://www.topcpu.net/cpu/amd-ryzen-5-2400g
473,Intel Core i3 10100,8674,4,8,3.6GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i3-10100
474,Intel Core i7 7700,8637,4,8,3.6GHz,2017.01,https://www.topcpu.net/cpu/intel-core-i7-7700
475,Intel Core i5 10300H,8581,4,8,2.5GHz,2020.04,https://www.topcpu.net/cpu/intel-core-i5-10300h
476,Intel Core i5 1035G7,8530,4,8,1.2GHz,2019.08,https://www.topcpu.net/cpu/intel-core-i5-1035g7
477,Intel Core i3 N300,8469,8,8,,2023.01,https://www.topcpu.net/cpu/intel-core-i3-n300
478,Intel Core i7 1065G7,8434,4,8,1.3GHz,2019.08,https://www.topcpu.net/cpu/intel-core-i7-1065g7
479,Intel Core i7 8569U,8350,4,8,2.8GHz,2019.05,https://www.topcpu.net/cpu/intel-core-i7-8569u
480,Intel Core i7 1180G7,8334,4,8,0.9-2.2GHz,2020.09,https://www.topcpu.net/cpu/intel-core-i7-1180g7
481,Intel Core i5 10200H,8295,4,8,2.4GHz,2020.09,https://www.topcpu.net/cpu/intel-core-i5-10200h
482,Intel Processor U300,8295,5,6,1.2GHz,2023.01,https://www.topcpu.net/cpu/intel-processor-u300
483,AMD Ryzen 7 3750H,8224,4,8,2.3GHz,2019.01,https://www.topcpu.net/cpu/amd-ryzen-7-3750h
484,Intel Core i5 9400H,8217,4,8,2.5GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i5-9400h
485,Intel Core i5 9500T,8193,6,6,2.2GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i5-9500t
486,Intel Core i7 10810U,8102,6,12,0.8-1.6GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i7-10810u
487,Intel Core i7 6700,8087,4,8,3.4GHz,2015.09,https://www.topcpu.net/cpu/intel-core-i7-6700
488,Intel Core i5 1035G4,8042,4,8,1.1GHz,2019.08,https://www.topcpu.net/cpu/intel-core-i5-1035g4
489,Intel Core i5 8259U,8002,4,8,2.3GHz,2018.04,https://www.topcpu.net/cpu/intel-core-i5-8259u
490,Intel Core i5 8400H,7914,4,8,2.5GHz,2018.04,https://www.topcpu.net/cpu/intel-core-i5-8400h
491,Intel Core i7 8557U,7875,4,8,1.7GHz,2019.07,https://www.topcpu.net/cpu/intel-core-i7-8557u
492,AMD Ryzen 5 3550H,7865,4,8,2.1GHz,2019.01,https://www.topcpu.net/cpu/amd-ryzen-5-3550h
493,Intel Core i7 8705G,7755,4,8,3.1GHz,2018.01,https://www.topcpu.net/cpu/intel-core-i7-8705g
494,Intel Core i5 9400T,7742,6,6,1.8GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i5-9400t
495,Intel Core i5 8279U,7732,4,8,2.4GHz,2019.05,https://www.topcpu.net/cpu/intel-core-i5-8279u
496,AMD Ryzen 5 1400,7699,4,8,3.2GHz,2017.04,https://www.topcpu.net/cpu/amd-ryzen-5-1400
497,Intel Core i5 8500T,7696,6,6,2.1GHz,2018.04,https://www.topcpu.net/cpu/intel-core-i5-8500t
498,Intel Core i5 9300H,7658,4,8,2.4GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i5-9300h
499,Intel Core i5 8257U,7609,4,8,1.4GHz,2019.07,https://www.topcpu.net/cpu/intel-core-i5-8257u
500,AMD Ryzen 3 2300X,7577,4,4,3.5GHz,2018.09,https://www.topcpu.net/cpu/amd-ryzen-3-2300x
501,Intel Core i3 9350K,7542,4,4,4.0GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i3-9350k
502,Intel Core i3 9350KF,7542,4,4,4.0GHz,2019.01,https://www.topcpu.net/cpu/intel-core-i3-9350kf
503,Intel Core i5 1035G1,7520,4,8,1.0GHz,2019.08,https://www.topcpu.net/cpu/intel-core-i5-1035g1
504,Intel Core i7 7700T,7511,4,8,2.9GHz,2017.01,https://www.topcpu.net/cpu/intel-core-i7-7700t
505,Intel Core i5 8300H,7508,4,8,2.3GHz,2018.04,https://www.topcpu.net/cpu/intel-core-i5-8300h
506,Intel Core i5 9300HF,7503,4,8,2.4GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i5-9300hf
507,AMD Ryzen 3 4300U,7495,4,4,2.7GHz,2020.01,https://www.topcpu.net/cpu/amd-ryzen-3-4300u
508,Intel Core i5 8400T,7447,6,6,1.7GHz,2018.04,https://www.topcpu.net/cpu/intel-core-i5-8400t
509,Intel Core i3 10100T,7307,4,8,3.0GHz,2020.04,https://www.topcpu.net/cpu/intel-core-i3-10100t
510,Intel Processor 300,7257,2,4,3.9GHz,2023.10,https://www.topcpu.net/cpu/intel-processor-300
511,Intel Core i3 9300,7256,4,4,3.7GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i3-9300
512,AMD Ryzen 3 3200GE,7242,4,4,3.3GHz,2019.09,https://www.topcpu.net/cpu/amd-ryzen-3-3200ge
513,AMD Ryzen 7 3700U,7197,4,8,2.3GHz,2019.01,https://www.topcpu.net/cpu/amd-ryzen-7-3700u
514,AMD Ryzen 3 3200G,7159,4,4,3.6GHz,2019.09,https://www.topcpu.net/cpu/amd-ryzen-3-3200g
515,AMD Ryzen 5 3500U,6987,4,8,2.1GHz,2019.01,https://www.topcpu.net/cpu/amd-ryzen-5-3500u
516,AMD Ryzen 7 2700U,6959,4,8,2.2GHz,2017.10,https://www.topcpu.net/cpu/amd-ryzen-7-2700u
517,Intel Core i7 7700HQ,6955,4,8,2.8GHz,2017.01,https://www.topcpu.net/cpu/intel-core-i7-7700hq
518,Intel Core i3 8350K,6931,4,4,4.0GHz,2017.10,https://www.topcpu.net/cpu/intel-core-i3-8350k
519,AMD Ryzen 3 1300X,6910,4,4,3.5GHz,2017.07,https://www.topcpu.net/cpu/amd-ryzen-3-1300x
520,Intel Core i7 1060NG7,6880,4,8,1.2GHz,2020.03,https://www.topcpu.net/cpu/intel-core-i7-1060ng7
521,Intel Core i7 6820HQ,6869,4,8,2.7GHz,2015.09,https://www.topcpu.net/cpu/intel-core-i7-6820hq
522,Intel Core i7 10610U,6867,4,8,0.8-2.3GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i7-10610u
523,Intel Core i5 7600K,6792,4,4,3.8GHz,2017.01,https://www.topcpu.net/cpu/intel-core-i5-7600k
524,AMD Ryzen 3 2200G,6751,4,4,3.5GHz,2018.02,https://www.topcpu.net/cpu/amd-ryzen-3-2200g
525,Intel Core i5 7640X,6735,4,4,4.0GHz,2017.05,https://www.topcpu.net/cpu/intel-core-i5-7640x
526,AMD Ryzen 5 3450U,6726,4,8,2.1GHz,2020.01,https://www.topcpu.net/cpu/amd-ryzen-5-3450u
527,Intel Core i3 9100F,6718,4,4,3.6GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i3-9100f
528,Intel Pentium Gold G7400,6713,2,4,3.7GHz,2022.01,https://www.topcpu.net/cpu/intel-pentium-gold-g7400
529,Intel Core i7 10510U,6709,4,8,1.8GHz,2019.08,https://www.topcpu.net/cpu/intel-core-i7-10510u
530,Intel Core i3 9100,6621,4,4,3.6GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i3-9100
531,Intel Core i5 7600,6535,4,4,3.5GHz,2017.01,https://www.topcpu.net/cpu/intel-core-i5-7600
532,Intel Core i5 10310U,6494,4,8,0.8-2.2GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i5-10310u
533,AMD Ryzen 5 2500U,6483,4,8,2.0GHz,2017.10,https://www.topcpu.net/cpu/amd-ryzen-5-2500u
534,Intel Core i7 6700HQ,6474,4,8,2.6GHz,2015.09,https://www.topcpu.net/cpu/intel-core-i7-6700hq
535,Intel Core i5 6600K,6329,4,4,3.5GHz,2015.08,https://www.topcpu.net/cpu/intel-core-i5-6600k
536,AMD Ryzen 3 1200,6284,4,4,3.1GHz,2017.07,https://www.topcpu.net/cpu/amd-ryzen-3-1200
537,Intel Core i5 8350U,6248,4,8,1.7GHz,2017.08,https://www.topcpu.net/cpu/intel-core-i5-8350u
538,Intel Core i7 8650U,6240,4,8,1.9GHz,2017.08,https://www.topcpu.net/cpu/intel-core-i7-8650u
539,Intel Core i7 8665U,6232,4,8,1.9GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i7-8665u
540,Intel Core i5 8365U,6216,4,8,1.6GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i5-8365u
541,Intel Core i3 8300,6207,4,4,3.7GHz,2018.04,https://www.topcpu.net/cpu/intel-core-i3-8300
542,Intel Core i7 8565U,6164,4,8,1.8GHz,2018.08,https://www.topcpu.net/cpu/intel-core-i7-8565u
543,Intel Core i3 1115G4,6158,2,4,1.7-3.0GHz,2020.09,https://www.topcpu.net/cpu/intel-core-i3-1115g4
544,Intel Core i3 8100,6158,4,4,3.6GHz,2017.10,https://www.topcpu.net/cpu/intel-core-i3-8100
545,Intel Core i5 10210U,6148,4,8,1.6GHz,2019.08,https://www.topcpu.net/cpu/intel-core-i5-10210u
546,Intel Core i3 9300T,6105,4,4,3.2GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i3-9300t
547,Intel Core i5 8265U,6030,4,8,1.6GHz,2018.08,https://www.topcpu.net/cpu/intel-core-i5-8265u
548,Intel Core i5 7500,6028,4,4,3.4GHz,2017.01,https://www.topcpu.net/cpu/intel-core-i5-7500
549,Intel Core i5 6600,5989,4,4,3.3GHz,2015.09,https://www.topcpu.net/cpu/intel-core-i5-6600
550,Intel Processor N97,5957,4,4,0GHz,2023.01,https://www.topcpu.net/cpu/intel-processor-n97
551,Intel Core i7 8550U,5894,4,8,1.8GHz,2017.08,https://www.topcpu.net/cpu/intel-core-i7-8550u
552,Intel Core i5 8250U,5888,4,8,1.6GHz,2017.08,https://www.topcpu.net/cpu/intel-core-i5-8250u
553,Intel Core i5 1030NG7,5855,4,8,1.1GHz,2020.03,https://www.topcpu.net/cpu/intel-core-i5-1030ng7
554,Intel Processor N200,5669,4,4,,2023.01,https://www.topcpu.net/cpu/intel-processor-n200
555,Intel Processor N100,5640,4,4,,2023.01,https://www.topcpu.net/cpu/intel-processor-n100
556,AMD Ryzen 3 3300U,5638,4,4,2.1GHz,2019.01,https://www.topcpu.net/cpu/amd-ryzen-3-3300u
557,Intel Core i5 6500,5591,4,4,3.2GHz,2015.09,https://www.topcpu.net/cpu/intel-core-i5-6500
558,Intel Core i3 9100T,5512,4,4,3.1GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i3-9100t
559,Intel Core i5 7400,5491,4,4,3.0GHz,2017.01,https://www.topcpu.net/cpu/intel-core-i5-7400
560,AMD Ryzen 3 2300U,5458,4,4,2.0GHz,2018.01,https://www.topcpu.net/cpu/amd-ryzen-3-2300u
561,Intel Processor N150,5438,4,4,0.1GHz,2024.11,https://www.topcpu.net/cpu/intel-processor-n150
562,Intel Pentium Silver N6005,5418,4,4,2.0GHz,2021.01,https://www.topcpu.net/cpu/intel-pentium-silver-n6005
563,Intel Processor N95,5341,4,4,,2023.01,https://www.topcpu.net/cpu/intel-processor-n95
564,Intel Core i3 8100T,5297,4,4,3.1GHz,2018.04,https://www.topcpu.net/cpu/intel-core-i3-8100t
565,Intel Pentium Gold 7505,5246,2,4,2.0GHz,2020.10,https://www.topcpu.net/cpu/intel-pentium-gold-7505
566,Intel Core i5 6400,5151,4,4,2.7GHz,2015.09,https://www.topcpu.net/cpu/intel-core-i5-6400
567,Intel Core i7 10510Y,5082,4,8,1.2GHz,2019.08,https://www.topcpu.net/cpu/intel-core-i7-10510y
568,Intel Core i5 7300HQ,5063,4,4,2.5GHz,2017.01,https://www.topcpu.net/cpu/intel-core-i5-7300hq
569,Intel Core i3 1005G1,5006,2,4,1.2GHz,2019.08,https://www.topcpu.net/cpu/intel-core-i3-1005g1
570,Intel Processor N250,4762,4,4,0.1GHz,2025.01,https://www.topcpu.net/cpu/intel-processor-n250
571,Intel Core i5 10210Y,4749,4,8,1.0GHz,2019.08,https://www.topcpu.net/cpu/intel-core-i5-10210y
572,Intel Celeron G6900,4402,2,2,3.4GHz,2022.01,https://www.topcpu.net/cpu/intel-celeron-g6900
573,Intel Pentium Gold G6600,4375,2,4,4.2GHz,2020.05,https://www.topcpu.net/cpu/intel-pentium-gold-g6600
574,Intel Core i3 7100,4323,2,4,3.9GHz,2017.01,https://www.topcpu.net/cpu/intel-core-i3-7100
575,Intel Pentium Gold G6500,4159,2,4,4.1GHz,2020.05,https://www.topcpu.net/cpu/intel-pentium-gold-g6500
576,Intel Core i3 6100,4140,2,4,3.7GHz,2015.09,https://www.topcpu.net/cpu/intel-core-i3-6100
577,Intel Pentium Gold G6400,4127,2,4,4.0GHz,2020.05,https://www.topcpu.net/cpu/intel-pentium-gold-g6400
578,Intel Pentium Gold G5620,4064,2,4,4GHz,2019.02,https://www.topcpu.net/cpu/intel-pentium-gold-g5620
579,Intel Celeron N5095,4000,4,4,2.0GHz,2021.01,https://www.topcpu.net/cpu/intel-celeron-n5095
580,Intel Core i3 10110U,3953,2,4,2.1GHz,2019.08,https://www.topcpu.net/cpu/intel-core-i3-10110u
581,AMD Ryzen 3 3200U,3841,2,4,2.6GHz,2019.01,https://www.topcpu.net/cpu/amd-ryzen-3-3200u
582,Intel Core i3 8145U,3841,2,4,2.1GHz,2018.08,https://www.topcpu.net/cpu/intel-core-i3-8145u
583,Intel Core i3 1000NG4,3795,2,4,1.1GHz,2020.03,https://www.topcpu.net/cpu/intel-core-i3-1000ng4
584,Intel Core i3 7100T,3762,2,4,3.4GHz,2017.01,https://www.topcpu.net/cpu/intel-core-i3-7100t
585,Intel Pentium G4620,3754,2,4,3.7GHz,2017.01,https://www.topcpu.net/cpu/intel-pentium-g4620
586,AMD Ryzen 3 3250U,3744,2,4,2.6GHz,2020.01,https://www.topcpu.net/cpu/amd-ryzen-3-3250u
587,Intel Pentium Gold G5400,3742,2,4,3.7GHz,2018.04,https://www.topcpu.net/cpu/intel-pentium-gold-g5400
588,Intel Pentium Gold G5600,3667,2,4,3.9GHz,2018.04,https://www.topcpu.net/cpu/intel-pentium-gold-g5600
589,AMD Ryzen 3 2200U,3659,2,4,2.5GHz,2018.01,https://www.topcpu.net/cpu/amd-ryzen-3-2200u
590,Intel Core i7 7500U,3650,2,4,2.7GHz,2016.08,https://www.topcpu.net/cpu/intel-core-i7-7500u
591,Intel Core i3 8130U,3615,2,4,2.2GHz,2018.02,https://www.topcpu.net/cpu/intel-core-i3-8130u
592,Intel Pentium Gold G5420,3600,2,4,3.8GHz,2019.04,https://www.topcpu.net/cpu/intel-pentium-gold-g5420
593,Intel Pentium G4600,3580,2,4,3.6GHz,2017.01,https://www.topcpu.net/cpu/intel-pentium-g4600
594,Intel Core i3 4170,3555,2,4,3.7GHz,2015.03,https://www.topcpu.net/cpu/intel-core-i3-4170
595,Intel Pentium G4560,3507,2,4,3.5GHz,2017.01,https://www.topcpu.net/cpu/intel-pentium-g4560
596,Intel Pentium Gold G5420T,3477,2,4,3.2GHz,2019.04,https://www.topcpu.net/cpu/intel-pentium-gold-g5420t
597,Intel Core i3 1110G4,3458,2,4,1.5-2.5GHz,2020.09,https://www.topcpu.net/cpu/intel-core-i3-1110g4
598,Intel Pentium Silver J5040,3440,4,4,2.0GHz,2019.11,https://www.topcpu.net/cpu/intel-pentium-silver-j5040
599,Intel Core i5 7200U,3394,2,4,2.5GHz,2016.08,https://www.topcpu.net/cpu/intel-core-i5-7200u
600,Intel Celeron N5100,3308,4,4,1.1GHz,2021.01,https://www.topcpu.net/cpu/intel-celeron-n5100
601,Intel Core i7 6500U,3261,2,4,2.5GHz,2015.09,https://www.topcpu.net/cpu/intel-core-i7-6500u
602,Intel Core i3 10110Y,3252,2,4,1.0GHz,2019.08,https://www.topcpu.net/cpu/intel-core-i3-10110y
603,Intel Pentium Silver N6000,3132,4,4,1.1GHz,2021.01,https://www.topcpu.net/cpu/intel-pentium-silver-n6000
604,Intel Core i5 6200U,2983,2,4,2.3GHz,2015.09,https://www.topcpu.net/cpu/intel-core-i5-6200u
605,Intel Celeron J4125,2978,4,4,2.0GHz,2019.11,https://www.topcpu.net/cpu/intel-celeron-j4125
606,Intel Celeron G5905,2830,2,2,3.5GHz,2020.07,https://www.topcpu.net/cpu/intel-celeron-g5905
607,Intel Core i5 8210Y,2798,2,4,1.6GHz,2018.10,https://www.topcpu.net/cpu/intel-core-i5-8210y
608,Intel Core i3 7100U,2698,2,4,2.4GHz,2016.08,https://www.topcpu.net/cpu/intel-core-i3-7100u
609,Intel Celeron G5900,2663,2,2,3.4GHz,2020.05,https://www.topcpu.net/cpu/intel-celeron-g5900
610,Intel Pentium Silver N5030,2597,4,4,1.1GHz,2019.11,https://www.topcpu.net/cpu/intel-pentium-silver-n5030
611,Intel Pentium G4400,2588,2,2,3.3GHz,2015.09,https://www.topcpu.net/cpu/intel-pentium-g4400
612,Intel Pentium Silver N5000,2574,4,4,1.1GHz,2017.12,https://www.topcpu.net/cpu/intel-pentium-silver-n5000
613,Intel Core i3 7020U,2549,2,4,2.3GHz,2018.04,https://www.topcpu.net/cpu/intel-core-i3-7020u
614,Intel Celeron N4120,2511,4,4,1.1GHz,2019.11,https://www.topcpu.net/cpu/intel-celeron-n4120
615,Intel Core i5 5200U,2490,2,4,2.2GHz,2015.01,https://www.topcpu.net/cpu/intel-core-i5-5200u
616,Intel Celeron G5920,2470,2,2,3.5GHz,2020.05,https://www.topcpu.net/cpu/intel-celeron-g5920
617,Intel Celeron G4900,2427,2,2,3.1GHz,2018.04,https://www.topcpu.net/cpu/intel-celeron-g4900
618,Intel Pentium Gold 6405U,2317,2,4,2.4GHz,2019.10,https://www.topcpu.net/cpu/intel-pentium-gold-6405u
619,Intel Core i3 6006U,2265,2,4,2.0GHz,2016.11,https://www.topcpu.net/cpu/intel-core-i3-6006u
620,Intel Pentium Gold 4417U,2259,2,4,2.3GHz,2019.01,https://www.topcpu.net/cpu/intel-pentium-gold-4417u
621,Intel Pentium Gold 5405U,2247,2,4,2.3GHz,2019.01,https://www.topcpu.net/cpu/intel-pentium-gold-5405u
622,Intel Celeron G3930,2242,2,2,2.9GHz,2017.01,https://www.topcpu.net/cpu/intel-celeron-g3930
623,Intel Core i3 5010U,2166,2,4,2.1GHz,2015.01,https://www.topcpu.net/cpu/intel-core-i3-5010u
624,Intel Celeron J3455E,2154,4,4,1.5GHz,2019.07,https://www.topcpu.net/cpu/intel-celeron-j3455e
625,Intel Pentium N4200,2138,4,4,1.1GHz,2016.08,https://www.topcpu.net/cpu/intel-pentium-n4200
626,Intel Celeron 6305,2054,2,2,1.8GHz,2020.09,https://www.topcpu.net/cpu/intel-celeron-6305
627,Intel Core i3 5005U,2017,2,4,2.0GHz,2015.01,https://www.topcpu.net/cpu/intel-core-i3-5005u
628,Intel Celeron N4500,1984,2,2,1.1GHz,2021.01,https://www.topcpu.net/cpu/intel-celeron-n4500
629,Intel Celeron J4025,1704,2,2,2.0GHz,2019.11,https://www.topcpu.net/cpu/intel-celeron-j4025
630,Intel Celeron J4005,1578,2,2,2.0GHz,2017.12,https://www.topcpu.net/cpu/intel-celeron-j4005
631,Intel Celeron N4020,1561,2,2,1.1GHz,2019.11,https://www.topcpu.net/cpu/intel-celeron-n4020
632,Intel Celeron 3867U,1483,2,2,1.8GHz,2019.01,https://www.topcpu.net/cpu/intel-celeron-3867u
633,Intel Celeron 5205U,1462,2,2,1.9GHz,2019.10,https://www.topcpu.net/cpu/intel-celeron-5205u
634,Intel Pentium N3710,1462,4,4,1.6GHz,2016.01,https://www.topcpu.net/cpu/intel-pentium-n3710
635,Intel Celeron N4000,1411,2,2,1.1GHz,2017.12,https://www.topcpu.net/cpu/intel-celeron-n4000
636,Intel Celeron 4205U,1335,2,2,1.8GHz,2019.01,https://www.topcpu.net/cpu/intel-celeron-4205u
637,Intel Pentium N3700,1228,4,4,1.6GHz,2015.03,https://www.topcpu.net/cpu/intel-pentium-n3700
638,Intel Celeron N3350,1104,2,2,1.1GHz,2016.08,https://www.topcpu.net/cpu/intel-celeron-n3350
639,Intel Celeron N3060,652,2,2,1.6GHz,2016.01,https://www.topcpu.net/cpu/intel-celeron-n3060
